accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX5388287	Blastema	blastema	NA	zebrafish fin	SRP186181	SRS4376726	0.984	0.756	8.491	0.686	0.748	0.874	1295.26	33913	11329.63	632
SRX5388288	Blastema	blastema	NA	zebrafish fin	SRP186181	SRS4376727	0.981	0.764	8.081	0.669	0.657	0.869	1337.04	32899	13078.85	422
SRX5388289	sp7-cells	sp7-cells	NA	zebrafish fin	SRP186181	SRS4376728	0.984	0.775	22.881	0.674	0.353	0.944	1109.02	54181	9001.87	1028
SRX5388290	sp7-cells	sp7-cells	NA	zebrafish fin	SRP186181	SRS4376729	0.978	0.776	12.547	0.658	0.529	0.910	1144.06	46282	8534.89	1128
SRX5388291	sp7-cells	sp7-cells	NA	zebrafish fin	SRP186181	SRS4376730	0.981	0.772	19.598	0.666	0.296	0.931	1147.37	46155	8771.04	1000
SRX5388292	sp7-cells	sp7-cells	NA	zebrafish fin	SRP186181	SRS4376731	0.976	0.758	12.870	0.659	0.526	0.911	1214.18	39102	8511.41	1014
SRX5388293	sp7+	sp7+ cells	NA	zebrafish fin	SRP186181	SRS4376732	0.982	0.788	20.842	0.661	0.354	0.934	1092.63	59513	8702.67	1266
SRX5388294	sp7+	sp7+ cells	NA	zebrafish fin	SRP186181	SRS4376733	0.978	0.782	13.939	0.661	0.558	0.917	1100.24	55406	8583.7	1283
SRX5388295	sp7+	sp7+ cells	NA	zebrafish fin	SRP186181	SRS4376734	0.979	0.761	28.474	0.669	0.403	0.955	1096.01	61318	8894.39	1169
SRX5388296	sp7+	sp7+ cells	NA	zebrafish fin	SRP186181	SRS4376735	0.978	0.763	15.517	0.665	0.568	0.922	1135.4	48943	9381.87	906
SRX6362156	Hearts	NA	hearts	NA	SRP211964	SRS5024083	0.989	0.754	15.019	0.683	0.890	0.935	1127.86	42613	8073.05	1311
SRX6362157	Hearts	NA	hearts	NA	SRP211964	SRS5024083	0.989	0.755	14.172	0.684	0.893	0.936	1074.75	42440	8483.98	1101
SRX6362158	Hearts	NA	hearts	NA	SRP211964	SRS5024083	0.989	0.754	11.527	0.678	0.898	0.926	1069.32	37189	7890.46	1234
SRX6362159	Hearts	NA	hearts	NA	SRP211964	SRS5024083	0.991	0.754	17.643	0.699	0.907	0.945	1101.78	43879	8257.19	1215
SRX6692028	Liver	NA	liver	NA	SRP217980	SRS5249514	0.990	0.729	12.672	0.670	0.674	0.935	1050.08	41511	7631.38	1336
SRX6692029	Liver	NA	liver	NA	SRP217980	SRS5249515	0.990	0.730	12.206	0.676	0.674	0.937	1040.56	40578	7271.39	1433
SRX6692030	Liver	NA	liver	NA	SRP217980	SRS5249516	0.990	0.749	12.138	0.692	0.650	0.939	1019.65	42007	7332.77	1444
SRX6692031	Liver	NA	liver	NA	SRP217980	SRS5249517	0.990	0.741	11.450	0.687	0.649	0.934	1078.57	40133	7904.1	1234
SRX6692032	Liver	NA	liver	NA	SRP217980	SRS5249518	0.991	0.747	12.987	0.690	0.657	0.936	1078.16	40997	7673.76	1315
SRX6692033	Liver	NA	liver	NA	SRP217980	SRS5249519	0.990	0.738	12.255	0.666	0.682	0.939	1011.09	45616	7600.3	1352
SRX7005634	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526860	0.993	0.849	7.221	0.699	0.871	0.882	1264.39	35617	8218.9	1641
SRX7005635	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526861	0.993	0.849	7.782	0.702	0.884	0.888	1341.52	35486	8038.56	1777
SRX7005636	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526862	0.993	0.847	10.102	0.714	0.898	0.906	1345.98	38846	7959.99	1934
SRX7005637	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526863	0.995	0.544	6.827	0.697	0.866	0.877	3024.9	31268	10317.18	1333
SRX7005638	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526864	0.994	0.654	8.032	0.697	0.883	0.886	1589.16	30579	8066.93	1562
SRX7005639	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526865	0.994	0.636	8.131	0.708	0.887	0.896	1626.78	31748	8801.67	1443
SRX7005640	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526866	0.984	0.855	6.321	0.673	0.644	0.821	1194.36	34125	11104.51	748
SRX7005641	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526867	0.984	0.855	7.621	0.669	0.544	0.842	1181.91	35011	10277.18	930
SRX7005642	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526868	0.984	0.855	7.736	0.676	0.630	0.849	1179.51	35232	11489.84	753
SRX7005643	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526869	0.985	0.596	7.127	0.671	0.609	0.833	2499.17	29017	12584.74	708
SRX7005644	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526870	0.984	0.694	7.567	0.658	0.587	0.843	1601.19	30062	10429.47	793
SRX7005645	Sperm	NA	NA	Generation 1 sperm	SRP106718	SRS5526871	0.987	0.667	6.945	0.663	0.612	0.834	1712.32	29429	10836.9	776
SRX7005646	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526872	0.993	0.827	7.933	0.710	0.907	0.905	1222.3	36068	8106.26	1882
SRX7005647	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526873	0.994	0.834	10.239	0.720	0.915	0.917	1321.81	38822	8115.95	1984
SRX7005648	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526874	0.993	0.831	10.541	0.717	0.912	0.917	1327.89	38683	8055.28	1898
SRX7005649	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526875	0.994	0.829	10.473	0.721	0.913	0.913	1347.83	38962	8010.66	1921
SRX7005650	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526876	0.993	0.835	9.729	0.714	0.902	0.907	1358.09	37528	8430.1	1748
