SRR1340010 GTEX-QV44-0726-SM-4R1KP	male	Artery - Coronary
SRR1340028 GTEX-13OVI-0926-SM-5J1MI	female	Vagina
SRR1340047 GTEX-ZVP2-0726-SM-59HKY	male	Pancreas
SRR1340069 GTEX-WHPG-0008-SM-4M1ZQ	male	Cells - Transformed fibroblasts
SRR1340095 GTEX-11NV4-2226-SM-5BC4T	male	Brain - Cerebellum
SRR1340117 GTEX-UJHI-0001-SM-4X62F	female	Whole Blood
SRR1340133 GTEX-13VXU-0011-R9b-SM-5SI73	male	Brain - Spinal cord (cervical c-1)
SRR1340157 K-562-SM-4PQYN	female	Cells - Leukemia cell line (CML)
SRR1340183 GTEX-1399S-2626-SM-5L3DU	female	Artery - Tibial
SRR1340202 GTEX-13OVH-0011-R5b-SM-5KM4L	male	Brain - Caudate (basal ganglia)
SRR1340221 GTEX-11PRG-1526-SM-5HL6Z	male	Adipose - Visceral (Omentum)
SRR1340241 GTEX-11GSP-3026-SM-5N9CE	female	Pituitary
SRR1340260 GTEX-1339X-2326-SM-5HL5B	male	Minor Salivary Gland
SRR1340280 GTEX-13PVQ-1226-SM-5IJDC	male	Heart - Left Ventricle
SRR1340301 GTEX-145LU-0011-R6a-SM-5S2V6	male	Brain - Nucleus accumbens (basal ganglia)
SRR1340325 GTEX-14DAQ-1726-SM-5S2R2	female	Liver
SRR1340345 GTEX-ZEX8-2026-SM-4WKF3	male	Prostate
SRR1340369 GTEX-ZYY3-1526-SM-5SIA9	female	Esophagus - Mucosa
SRR1340420 GTEX-1313W-0011-R11a-SM-5DUXN	female	Brain - Cerebellar Hemisphere
SRR1340441 GTEX-ZF3C-1226-SM-4WWCB	female	Heart - Left Ventricle
SRR1340463 GTEX-12ZZX-0011-R1a-SM-5EQ6B	female	Brain - Hippocampus
SRR1340486 GTEX-131YS-1726-SM-5HL7G	female	Adipose - Visceral (Omentum)
SRR1340508 GTEX-145MG-0011-R10a-SM-5PNWG	male	Brain - Frontal Cortex (BA9)
SRR1340531 GTEX-ZVT2-1926-SM-5GU5T	female	Colon - Transverse
SRR1340553 GTEX-13CF3-0526-SM-5IJBV	female	Artery - Aorta
SRR1340574 GTEX-ZDTT-1326-SM-4WKFH	male	Esophagus - Mucosa
SRR1340598 GTEX-11EM3-1726-SM-5N9D1	female	Ovary
SRR1340617 GTEX-12ZZX-0726-SM-5EGKA	female	Heart - Atrial Appendage
SRR1340641 GTEX-YF7O-0526-SM-5P9IO	male	Heart - Atrial Appendage
SRR1340662 GTEX-13OVL-1826-SM-5KLZR	male	Kidney - Cortex
SRR1340680 GTEX-14ICL-1226-SM-5S2RD	male	Colon - Transverse
SRR1340700 GTEX-145MH-0011-R6a-SM-5PNZ7	male	Brain - Nucleus accumbens (basal ganglia)
SRR1340721 GTEX-ZVP2-0826-SM-59HJ6	male	Prostate
SRR1340743 GTEX-13PL6-1126-SM-5L3IE	female	Skin - Not Sun Exposed (Suprapubic)
SRR1340762 GTEX-14E6E-1626-SM-5RQI7	male	Small Intestine - Terminal Ileum
SRR1340782 GTEX-1122O-1326-SM-5H11F	female	Small Intestine - Terminal Ileum
SRR1340804 GTEX-1212Z-0002-SM-5SI6W	male	Cells - EBV-transformed lymphocytes
SRR1340828 GTEX-1339X-1226-SM-5PNVO	male	Esophagus - Mucosa
SRR1340862 GTEX-ZY6K-0726-SM-5A5L8	male	Stomach
SRR1340885 GTEX-13JUV-0006-SM-5NQ97	female	Whole Blood
SRR1340907 GTEX-12WSC-0011-R6b-SM-5LU99	male	Brain - Nucleus accumbens (basal ganglia)
SRR1340924 GTEX-13O61-0226-SM-5KM52	male	Thyroid
SRR1340943 GTEX-11WQK-2726-SM-5EQMU	male	Prostate
SRR1340966 GTEX-ZXES-1726-SM-5E43G	female	Colon - Sigmoid
SRR1340989 GTEX-ZYY3-2626-SM-5N9DH	female	Vagina
SRR1341008 GTEX-Z93S-0011-R7b-SM-4RGNK	male	Brain - Putamen (basal ganglia)
SRR1341034 GTEX-131YS-0726-SM-5P9G9	female	Thyroid
SRR1341057 GTEX-1269C-0011-R4b-SM-5P9ES	female	Brain - Amygdala
SRR1341080 GTEX-ZC5H-0004-SM-4WAXK	female	Cells - EBV-transformed lymphocytes
SRR1341100 GTEX-1122O-1226-SM-5H113	female	Breast - Mammary Tissue
SRR1341122 GTEX-145MN-1126-SM-5RQJB	male	Esophagus - Muscularis
SRR1341142 GTEX-ZZ64-1126-SM-5GZXY	male	Testis
SRR1341164 GTEX-QDT8-0006-SM-5SI8N	female	Whole Blood
SRR1341188 GTEX-ZYVF-0726-SM-5GICF	female	Nerve - Tibial
SRR1341209 GTEX-WYJK-2226-SM-4ONDJ	male	Colon - Transverse
SRR1341256 GTEX-11DYG-0826-SM-5N9GH	male	Thyroid
SRR1341277 GTEX-ZDXO-2126-SM-4WKFI	male	Brain - Cortex
SRR1341302 GTEX-YF7O-2626-SM-5IFHK	male	Nerve - Tibial
SRR1341321 GTEX-1399S-1626-SM-5P9GI	female	Stomach
SRR1341344 GTEX-11EQ8-0226-SM-5EQ5G	male	Adipose - Subcutaneous
SRR1341365 GTEX-13FLW-0011-R10b-SM-5LZZF	male	Brain - Frontal Cortex (BA9)
SRR1341387 GTEX-13JUV-2926-SM-5LZX7	female	Brain - Cortex
SRR1341408 GTEX-Y8E4-0426-SM-4V6GB	male	Heart - Atrial Appendage
SRR1341432 GTEX-X15G-0001-SM-4PQZV	female	Cells - EBV-transformed lymphocytes
SRR1341456 GTEX-X261-1426-SM-4PQZ1	male	Heart - Left Ventricle
SRR1341480 GTEX-13U4I-1726-SM-5J1MF	female	Adipose - Visceral (Omentum)
SRR1341499 GTEX-1211K-1326-SM-5FQV2	female	Esophagus - Gastroesophageal Junction
SRR1341521 GTEX-13FLV-0011-R7b-SM-5K7WW	male	Brain - Putamen (basal ganglia)
SRR1341539 GTEX-ZTTD-1026-SM-51MRD	male	Breast - Mammary Tissue
SRR1341563 GTEX-11VI4-2126-SM-5EGI1	female	Nerve - Tibial
SRR1341583 GTEX-ZAJG-2726-SM-5S2MU	female	Ovary
SRR1341605 GTEX-13CF2-3026-SM-5IFFX	male	Brain - Cerebellum
SRR1341626 GTEX-XBEW-1626-SM-4SOJP	male	Pancreas
SRR1341650 GTEX-14E1K-0626-SM-5S2PG	male	Adrenal Gland
SRR1341683 GTEX-11GSP-2526-SM-5N9BP	female	Skin - Sun Exposed (Lower leg)
SRR1341702 GTEX-13JVG-3126-SM-5L3FH	male	Brain - Cortex
SRR1341721 GTEX-144GN-1126-SM-5LU33	male	Colon - Transverse
SRR1341739 GTEX-Y111-0526-SM-4TT3M	male	Nerve - Tibial
SRR1341763 GTEX-ZUA1-0011-R10a-SM-51MT6	male	Brain - Frontal Cortex (BA9)
SRR1341787 GTEX-13YAN-0626-SM-5O9BQ	male	Nerve - Tibial
SRR1341809 GTEX-14A5I-0426-SM-5NQ9V	female	Nerve - Tibial
SRR1341833 GTEX-133LE-0526-SM-5N9EJ	female	Lung
SRR1341854 GTEX-11EM3-0326-SM-5A5KJ	female	Adrenal Gland
SRR1341877 GTEX-13N2G-0926-SM-5IFGJ	male	Liver
SRR1341898 GTEX-13JVG-0011-R1a-SM-5KM32	male	Brain - Hippocampus
SRR1341921 GTEX-X4LF-0626-SM-4QASB	male	Esophagus - Mucosa
SRR1341945 GTEX-14E6E-1726-SM-5S2R6	male	Colon - Sigmoid
SRR1341965 GTEX-1399U-0726-SM-5KM1D	female	Heart - Atrial Appendage
SRR1341983 GTEX-11EQ8-0426-SM-5N9DP	male	Artery - Tibial
SRR1342002 GTEX-133LE-0226-SM-5PNY3	female	Artery - Aorta
SRR1342023 GTEX-11GSP-0726-SM-5986L	female	Lung
SRR1342045 GTEX-11ZUS-0011-R10b-SM-5BC79	male	Brain - Frontal Cortex (BA9)
SRR1342067 GTEX-139TU-1426-SM-5LZY9	male	Adipose - Visceral (Omentum)
SRR1342088 GTEX-ZAJG-0726-SM-5HL9A	female	Thyroid
SRR1342701 GTEX-14C39-0726-SM-5RQIK	male	Heart - Atrial Appendage
SRR1342721 GTEX-1399U-1226-SM-5K7XT	female	Esophagus - Muscularis
SRR1342739 GTEX-1399T-2426-SM-5L3FJ	male	Muscle - Skeletal
SRR1342758 GTEX-YFCO-1826-SM-4W1YH	male	Breast - Mammary Tissue
SRR1342782 GTEX-Y8E4-1026-SM-4VBQ5	male	Muscle - Skeletal
SRR1342806 GTEX-11EM3-1526-SM-5A5KN	female	Colon - Transverse
SRR1342829 GTEX-ZZPU-0226-SM-5N9BV	female	Artery - Aorta
SRR1342849 GTEX-13X6H-1026-SM-5SIBE	female	Ovary
SRR1342873 GTEX-11DZ1-0326-SM-5N9BN	male	Breast - Mammary Tissue
SRR1342916 GTEX-ZVT2-1026-SM-5GU55	female	Heart - Left Ventricle
SRR1342938 GTEX-11UD2-0626-SM-5GU6L	male	Thyroid
SRR1342960 GTEX-13FTW-1826-SM-5IJEN	male	Colon - Transverse
SRR1342977 GTEX-13OVG-1026-SM-5KLZ3	male	Esophagus - Gastroesophageal Junction
SRR1342995 GTEX-13N1W-2626-SM-5IJEP	male	Testis
SRR1343012 GTEX-13OW8-3026-SM-5L3G8	male	Pituitary
SRR1343031 GTEX-Z9EW-0726-SM-5HL9H	male	Spleen
SRR1343053 GTEX-13OW5-2526-SM-5L3I1	male	Testis
SRR1343072 GTEX-13OW6-2126-SM-5N9GL	male	Colon - Transverse
SRR1343093 GTEX-11P82-1426-SM-5BC5L	male	Skin - Not Sun Exposed (Suprapubic)
SRR1343115 GTEX-12WSE-0011-R11b-SM-5P9JW	male	Brain - Cerebellar Hemisphere
SRR1343136 GTEX-ZEX8-1826-SM-57WBH	male	Small Intestine - Terminal Ileum
SRR1343175 GTEX-ZPU1-1626-SM-4WWB2	male	Stomach
SRR1343197 GTEX-145MG-0011-R5b-SM-5S2VU	male	Brain - Caudate (basal ganglia)
SRR1343221 GTEX-139TS-2926-SM-5KM1Z	male	Pituitary
SRR1343239 GTEX-13FH7-2426-SM-5K7US	female	Nerve - Tibial
SRR1343257 GTEX-1314G-1526-SM-5EGK2	male	Skin - Sun Exposed (Lower leg)
SRR1343281 GTEX-144GL-0011-R7b-SM-5P9HX	male	Brain - Putamen (basal ganglia)
SRR1343302 GTEX-132NY-1126-SM-5PNVE	male	Adipose - Visceral (Omentum)
SRR1343324 GTEX-ZA64-0826-SM-5HL9U	male	Stomach
SRR1343347 GTEX-11DXW-0526-SM-5H127	male	Artery - Tibial
SRR1343369 GTEX-XMD2-2126-SM-4YCF8	female	Skin - Not Sun Exposed (Suprapubic)
SRR1343393 GTEX-TML8-0726-SM-4DXTT	female	Cervix - Endocervix
SRR1343414 GTEX-11EM3-1626-SM-5N9CO	female	Colon - Sigmoid
SRR1343433 GTEX-Z9EW-0226-SM-5CVM7	male	Thyroid
SRR1343456 GTEX-ZT9W-1526-SM-4YCDE	male	Stomach
SRR1343481 GTEX-13OW8-2826-SM-5L3GC	male	Brain - Cortex
SRR1343501 GTEX-11P7K-0006-SM-5N9FM	male	Whole Blood
SRR1343522 GTEX-X15G-0008-SM-4PR2D	female	Cells - Transformed fibroblasts
SRR1343546 GTEX-ZYY3-2226-SM-5E45A	female	Colon - Sigmoid
SRR1343629 GTEX-Y5LM-1026-SM-4VDSQ	female	Esophagus - Mucosa
SRR1343653 GTEX-ZF2S-0826-SM-4WWBI	female	Heart - Atrial Appendage
SRR1343675 GTEX-ZF2S-1626-SM-57WES	female	Skin - Not Sun Exposed (Suprapubic)
SRR1343698 GTEX-ZV6S-1226-SM-59HLH	female	Colon - Transverse
SRR1343720 GTEX-13JUV-2626-SM-5N9EB	female	Pituitary
SRR1343741 GTEX-133LE-0926-SM-5P9J1	female	Adipose - Visceral (Omentum)
SRR1343762 GTEX-SE5C-0003-SM-4X61V	female	Whole Blood
SRR1343778 GTEX-13FHO-3126-SM-5IJF6	male	Pituitary
SRR1343795 GTEX-12ZZY-1226-SM-5GCNK	male	Heart - Atrial Appendage
SRR1343818 GTEX-ZZPU-0626-SM-5E43T	female	Breast - Mammary Tissue
SRR1343841 GTEX-12WSM-0011-R3b-SM-5LZWI	male	Brain - Anterior cingulate cortex (BA24)
SRR1343859 GTEX-14C38-1426-SM-5RQHZ	male	Heart - Left Ventricle
SRR1343879 GTEX-13FLV-0011-R9b-SM-5L3DA	male	Brain - Spinal cord (cervical c-1)
SRR1343898 GTEX-12ZZW-0126-SM-5DUVB	male	Skin - Sun Exposed (Lower leg)
SRR1343919 GTEX-YJ89-0626-SM-4TT3Z	male	Testis
SRR1343943 GTEX-Y114-1826-SM-4TT87	female	Uterus
SRR1343967 GTEX-12BJ1-1126-SM-5EGGG	male	Pancreas
SRR1343986 K-562-SM-4U82S	female	Cells - Leukemia cell line (CML)
SRR1344010 GTEX-13QJ3-0626-SM-5SI6G	male	Artery - Tibial
SRR1344034 GTEX-WHSE-1426-SM-4M1XG	male	Esophagus - Gastroesophageal Junction
SRR1344060 GTEX-12WSG-0926-SM-5EGIH	female	Spleen
SRR1344079 GTEX-13RTK-0826-SM-5Q5C6	male	Small Intestine - Terminal Ileum
SRR1344100 GTEX-11OF3-0626-SM-5BC4Y	male	Thyroid
SRR1344122 GTEX-139D8-2926-SM-5IJBM	female	Colon - Sigmoid
SRR1344143 GTEX-ZYVF-1026-SM-5E44V	female	Adipose - Visceral (Omentum)
SRR1344166 GTEX-13O3O-0126-SM-5KM4E	female	Skin - Sun Exposed (Lower leg)
SRR1344185 GTEX-145ME-1426-SM-5RQJS	female	Vagina
SRR1344205 GTEX-QEG5-0526-SM-5S2V3	male	Nerve - Tibial
SRR1344229 GTEX-14A5H-1826-SM-5NQAB	male	Esophagus - Mucosa
SRR1344253 GTEX-13NYS-0126-SM-5MR3W	male	Skin - Sun Exposed (Lower leg)
SRR1344271 GTEX-ZE7O-0626-SM-57WCD	female	Heart - Atrial Appendage
SRR1344294 GTEX-WK11-2626-SM-4OOSK	male	Prostate
SRR1344326 GTEX-1211K-0001-SM-5S2P9	female	Cells - EBV-transformed lymphocytes
SRR1344346 GTEX-13113-1126-SM-5LZU9	female	Adipose - Visceral (Omentum)
SRR1344364 GTEX-13W3W-2026-SM-5K7UL	female	Small Intestine - Terminal Ileum
SRR1344382 GTEX-13VXU-0326-SM-5LU36	male	Muscle - Skeletal
SRR1344400 GTEX-12WSN-0626-SM-5BC61	male	Lung
SRR1344422 GTEX-ZPIC-2526-SM-57WDP	female	Muscle - Skeletal
SRR1344445 GTEX-QV44-0326-SM-4R1KD	male	Liver
SRR1344462 GTEX-13RTK-0526-SM-5S2QF	male	Esophagus - Mucosa
SRR1345146 GTEX-12584-0226-SM-5EQL5	male	Adipose - Subcutaneous
SRR1345178 GTEX-12WSD-2326-SM-59HKQ	female	Stomach
SRR1345200 GTEX-117XS-2026-SM-5GID1	male	Testis
SRR1345221 GTEX-PWCY-0526-SM-5P9HG	female	Heart - Left Ventricle
SRR1345244 GTEX-ZF29-2026-SM-4WWB7	female	Liver
SRR1345266 GTEX-11NUK-0005-SM-5MR5F	male	Whole Blood
SRR1345284 GTEX-YEC3-2126-SM-5CVLR	male	Muscle - Skeletal
SRR1345307 GTEX-1211K-2426-SM-59HL8	female	Artery - Tibial
SRR1345329 GTEX-1313W-3226-SM-5LZUU	female	Pituitary
SRR1345347 GTEX-ZY6K-1726-SM-5GZX8	male	Testis
SRR1345369 GTEX-146FH-0326-SM-5QGPT	female	Nerve - Tibial
SRR1345390 GTEX-11DXZ-0426-SM-5987Y	male	Artery - Aorta
SRR1345412 GTEX-WYBS-0005-SM-4ONDR	female	Whole Blood
SRR1345436 GTEX-13D11-1526-SM-5J2NA	female	Heart - Atrial Appendage
SRR1345454 GTEX-147F4-1026-SM-5Q5F9	male	Artery - Aorta
SRR1345478 GTEX-13CZV-0011-R7b-SM-5LZXH	male	Brain - Putamen (basal ganglia)
SRR1345499 GTEX-WYBS-0008-SM-4ONDX	female	Cells - Transformed fibroblasts
SRR1345523 GTEX-13W46-0626-SM-5LU3N	male	Artery - Tibial
SRR1345541 GTEX-132AR-0006-SM-5NQ7N	female	Whole Blood
SRR1345563 GTEX-1269C-0926-SM-5FQSR	female	Lung
SRR1345585 GTEX-146FR-1926-SM-5NQA6	female	Spleen
SRR1345609 GTEX-13NZ9-0526-SM-5J1OX	male	Adipose - Subcutaneous
SRR1345628 GTEX-13NZ9-0726-SM-5J1ME	male	Nerve - Tibial
SRR1345647 GTEX-ZPCL-0004-SM-4WWD6	female	Cells - EBV-transformed lymphocytes
SRR1345669 GTEX-YEC4-0626-SM-5CVLU	male	Thyroid
SRR1345692 GTEX-ZLV1-0626-SM-4WWF6	female	Esophagus - Muscularis
SRR1345715 GTEX-13NYB-0426-SM-5IJDD	male	Artery - Aorta
SRR1345736 GTEX-OXRL-0326-SM-4MVNY	male	Heart - Left Ventricle
SRR1345760 GTEX-11WQK-0726-SM-5GU71	male	Muscle - Skeletal
SRR1345782 GTEX-X4LF-0226-SM-4QAS8	male	Spleen
SRR1345806 GTEX-13D11-0426-SM-5LZYA	female	Adrenal Gland
SRR1345827 GTEX-11NUK-0926-SM-5HL57	male	Heart - Atrial Appendage
SRR1345847 GTEX-132NY-0005-SM-5O9AC	male	Whole Blood
SRR1345871 GTEX-11I78-1726-SM-5A5M3	female	Stomach
SRR1345894 GTEX-13S86-2326-SM-5RQK1	male	Muscle - Skeletal
SRR1345914 GTEX-ZDYS-2226-SM-5S2MI	male	Adipose - Visceral (Omentum)
SRR1345936 GTEX-146FQ-0926-SM-5LUAV	male	Lung
SRR1345953 GTEX-RU1J-0626-SM-4WAWY	female	Breast - Mammary Tissue
SRR1345974 GTEX-13QJ3-1926-SM-5QGQM	male	Esophagus - Gastroesophageal Junction
SRR1345995 GTEX-11VI4-1126-SM-5EQMD	female	Skin - Not Sun Exposed (Suprapubic)
SRR1346670 GTEX-13JVG-0011-R8a-SM-5KM3E	male	Brain - Hypothalamus
SRR1346689 GTEX-14BIL-2426-SM-5QGQR	male	Adipose - Visceral (Omentum)
SRR1346710 GTEX-X4EP-1626-SM-4QAS6	female	Esophagus - Mucosa
SRR1346734 GTEX-13OVJ-1026-SM-5IFGI	female	Liver
SRR1346755 GTEX-QLQ7-0126-SM-4R1JW	male	Adrenal Gland
SRR1346773 GTEX-13SLX-0426-SM-5QGRC	female	Adipose - Subcutaneous
SRR1346794 GTEX-13CF3-0226-SM-5J1NW	female	Spleen
SRR1346813 GTEX-ZAB4-0011-R9a-SM-4SOKG	male	Brain - Spinal cord (cervical c-1)
SRR1346838 GTEX-ZLV1-0826-SM-4WWEQ	female	Stomach
SRR1346861 GTEX-131YS-0626-SM-5EGKL	female	Breast - Mammary Tissue
SRR1346885 GTEX-1497J-2126-SM-5NQB8	male	Esophagus - Gastroesophageal Junction
SRR1346909 GTEX-WYVS-0626-SM-4SOJY	female	Adipose - Visceral (Omentum)
SRR1346933 GTEX-145LS-1226-SM-5Q5D9	female	Lung
SRR1346957 GTEX-14A6H-2326-SM-5Q5B5	male	Testis
SRR1346978 GTEX-Y111-1926-SM-4SOIS	male	Thyroid
SRR1347002 GTEX-YEC3-1126-SM-5IFIH	male	Artery - Tibial
SRR1347020 GTEX-11DZ1-0426-SM-5H11A	male	Lung
SRR1347042 GTEX-YF7O-0226-SM-5IFJ4	male	Artery - Coronary
SRR1347060 GTEX-ZYWO-2526-SM-5GIDM	female	Adipose - Subcutaneous
SRR1347082 GTEX-1399R-1126-SM-5IFIO	male	Stomach
SRR1347100 GTEX-ZPU1-2126-SM-57WED	male	Testis
SRR1347123 GTEX-13113-1626-SM-5EQ4I	female	Skin - Not Sun Exposed (Suprapubic)
SRR1347144 GTEX-ZLWG-0826-SM-59888	female	Skin - Not Sun Exposed (Suprapubic)
SRR1347166 GTEX-PLZ4-0226-SM-5SI7M	female	Adipose - Subcutaneous
SRR1347190 GTEX-XMD2-0326-SM-4YCD6	female	Nerve - Tibial
SRR1347214 GTEX-11ZTT-2626-SM-5EQKK	female	Muscle - Skeletal
SRR1347236 GTEX-ZAB4-3126-SM-57WCJ	male	Pituitary
SRR1347259 GTEX-13NYS-0726-SM-5J1OR	male	Adipose - Visceral (Omentum)
SRR1347278 GTEX-145MO-3126-SM-5S2RT	male	Pituitary
SRR1347298 GTEX-Y3I4-2126-SM-4TT7C	male	Skin - Sun Exposed (Lower leg)
SRR1347322 GTEX-11P81-2226-SM-5PNYI	female	Skin - Not Sun Exposed (Suprapubic)
SRR1347343 GTEX-11OF3-1726-SM-5GU5Q	male	Prostate
SRR1347365 GTEX-ZTTD-2826-SM-4YCFA	male	Skin - Not Sun Exposed (Suprapubic)
SRR1347389 GTEX-Z93S-3026-SM-5CVMS	male	Pituitary
SRR1347412 GTEX-X4EO-1726-SM-4QARN	female	Adrenal Gland
SRR1347436 GTEX-ZLWG-2426-SM-57WG6	female	Artery - Tibial
SRR1347459 GTEX-12C56-1626-SM-5FQUO	male	Adipose - Subcutaneous
SRR1347481 GTEX-139T8-0726-SM-5L3D2	male	Testis
SRR1347500 GTEX-13FH7-0926-SM-5J2MR	female	Heart - Left Ventricle
SRR1347518 GTEX-ZYWO-1926-SM-5E456	female	Ovary
SRR1347667 GTEX-1269C-0826-SM-5N9EM	female	Heart - Left Ventricle
SRR1347688 GTEX-13OVJ-0011-R8b-SM-5L3FS	female	Brain - Hypothalamus
SRR1347707 GTEX-1399S-1226-SM-5J1O6	female	Esophagus - Muscularis
SRR1347726 GTEX-XBEC-0426-SM-4QART	male	Nerve - Tibial
SRR1347750 GTEX-131XF-2426-SM-5BC6C	male	Nerve - Tibial
SRR1347772 GTEX-ZXES-0926-SM-5E43O	female	Adipose - Visceral (Omentum)
SRR1347795 GTEX-YECK-0926-SM-4W214	male	Lung
SRR1347819 GTEX-ZPIC-1826-SM-57WFE	female	Adipose - Subcutaneous
SRR1347870 GTEX-111YS-0826-SM-5GZYK	male	Esophagus - Gastroesophageal Junction
SRR1347916 GTEX-1339X-1726-SM-5P9J9	male	Colon - Sigmoid
SRR1347937 GTEX-13112-2626-SM-5BC66	male	Muscle - Skeletal
SRR1347959 GTEX-1122O-0726-SM-5GIEV	female	Pancreas
SRR1347980 GTEX-13N11-2526-SM-5K7UE	female	Skin - Sun Exposed (Lower leg)
SRR1347998 GTEX-12WSI-2126-SM-5GCMV	male	Testis
SRR1348021 GTEX-13OW8-2926-SM-5L3FV	male	Brain - Cerebellum
SRR1348040 GTEX-1445S-0626-SM-5LU3C	male	Muscle - Skeletal
SRR1348058 GTEX-Q2AH-0004-SM-4X62O	male	Whole Blood
SRR1348074 GTEX-145MH-3126-SM-5S2QT	male	Pituitary
SRR1348094 GTEX-Y5LM-1426-SM-5RQJL	female	Colon - Sigmoid
SRR1348114 GTEX-ZUA1-0005-SM-4YCEV	male	Whole Blood
SRR1348138 GTEX-11O72-0526-SM-5Q5AO	male	Nerve - Tibial
SRR1348159 GTEX-145LS-0011-R10a-SM-5PNUQ	female	Brain - Frontal Cortex (BA9)
SRR1348181 GTEX-132QS-0005-SM-5LZXK	male	Whole Blood
SRR1348202 GTEX-YF7O-2026-SM-4W1YE	male	Testis
SRR1348226 GTEX-11ZUS-0226-SM-5FQT8	male	Heart - Left Ventricle
SRR1348248 GTEX-ZVT3-2126-SM-59HL2	female	Stomach
SRR1348270 GTEX-14ABY-0926-SM-5Q5DY	male	Thyroid
SRR1348294 GTEX-12WSM-0005-SM-5NQB3	male	Whole Blood
SRR1348318 GTEX-1497J-0126-SM-5Q5BK	male	Thyroid
SRR1348339 GTEX-1313W-0011-R1b-SM-5EQ4A	female	Brain - Hippocampus
SRR1348360 GTEX-12WSH-0011-R10a-SM-5LZUS	male	Brain - Frontal Cortex (BA9)
SRR1348378 GTEX-12696-1826-SM-5EGJS	male	Adipose - Visceral (Omentum)
SRR1348402 GTEX-ZEX8-2326-SM-5S2MN	male	Adipose - Subcutaneous
SRR1348424 GTEX-13QIC-0011-R1a-SM-5O9CJ	female	Brain - Hippocampus
SRR1348446 GTEX-11H98-0011-R11b-SM-5NQ6U	male	Brain - Cerebellar Hemisphere
SRR1348468 GTEX-14DAQ-0005-SM-5NQ7B	female	Whole Blood
SRR1348490 GTEX-132AR-2326-SM-5IJDY	female	Esophagus - Muscularis
SRR1348507 GTEX-ZT9W-1726-SM-51MS3	male	Colon - Sigmoid
SRR1348531 GTEX-YF7O-1926-SM-4W1YQ	male	Prostate
SRR1348746 GTEX-ZP4G-1026-SM-4YCE1	female	Esophagus - Mucosa
SRR1348770 GTEX-11ZUS-2826-SM-5EQKW	male	Brain - Cerebellum
SRR1348792 GTEX-ZF2S-1826-SM-4WKFF	female	Colon - Sigmoid
SRR1348816 GTEX-ZVTK-0008-SM-57WDA	male	Cells - Transformed fibroblasts
SRR1348839 GTEX-1399S-0926-SM-5PNVQ	female	Artery - Coronary
SRR1348861 GTEX-YJ89-0011-R7a-SM-4V6GO	male	Brain - Putamen (basal ganglia)
SRR1348885 GTEX-WHSB-0626-SM-4M1XP	male	Esophagus - Gastroesophageal Junction
SRR1348911 GTEX-13VXT-1326-SM-5LU3Y	female	Spleen
SRR1348929 GTEX-ZF29-2126-SM-4WWB8	female	Minor Salivary Gland
SRR1348951 GTEX-11PRG-0005-SM-5NQ6X	male	Whole Blood
SRR1348973 GTEX-OIZG-0003-SM-4X5ZK	male	Whole Blood
SRR1348989 GTEX-11EQ8-0008-SM-5Q5DJ	male	Cells - Transformed fibroblasts
SRR1349013 GTEX-13O3Q-0011-R1b-SM-5KM3L	male	Brain - Hippocampus
SRR1349032 GTEX-131YS-0005-SM-5NQAS	female	Whole Blood
SRR1349056 GTEX-RNOR-0011-R3A-SM-5SI8E	female	Brain - Anterior cingulate cortex (BA24)
SRR1349080 GTEX-11TT1-2526-SM-5EGIB	male	Skin - Sun Exposed (Lower leg)
SRR1349099 GTEX-11UD2-1126-SM-5EQM6	male	Artery - Coronary
SRR1349121 GTEX-11P81-2426-SM-5GU65	female	Adipose - Subcutaneous
SRR1349144 GTEX-11ZTT-1026-SM-5EQKF	female	Thyroid
SRR1349166 GTEX-YFCO-0426-SM-4W1Z7	male	Lung
SRR1349190 GTEX-1122O-1526-SM-5N9CL	female	Colon - Transverse
SRR1349209 GTEX-ZYW4-0526-SM-5GZZ5	male	Muscle - Skeletal
SRR1349231 GTEX-11DXZ-2426-SM-5N9DT	male	Muscle - Skeletal
SRR1349250 GTEX-WHSB-0008-SM-4M1ZP	male	Cells - Transformed fibroblasts
SRR1349276 GTEX-13OW6-0005-SM-5NQ9Z	male	Whole Blood
SRR1349300 GTEX-14E6E-0726-SM-5S2R3	male	Esophagus - Mucosa
SRR1349320 GTEX-ZYY3-0626-SM-5NQ6W	female	Liver
SRR1349342 GTEX-14AS3-0626-SM-5QGQD	female	Esophagus - Mucosa
SRR1349363 GTEX-14ICL-0926-SM-5S2TU	male	Adipose - Visceral (Omentum)
SRR1349387 GTEX-12584-0726-SM-5FQTK	male	Skin - Not Sun Exposed (Suprapubic)
SRR1349409 GTEX-WZTO-0626-SM-4PQYY	male	Liver
SRR1349433 GTEX-ZF3C-1126-SM-57WEG	female	Heart - Atrial Appendage
SRR1349456 GTEX-12WSL-0226-SM-5CVMJ	male	Liver
SRR1349479 GTEX-YB5E-0326-SM-5IFHU	male	Liver
SRR1349497 GTEX-13FTW-0626-SM-5IFEX	male	Thyroid
SRR1349518 GTEX-ZXG5-0926-SM-5NQ8H	male	Thyroid
SRR1349540 GTEX-ZZPU-1326-SM-5GZWS	female	Thyroid
SRR1349562 GTEX-11NUK-1226-SM-5P9GM	male	Liver
SRR1349585 GTEX-11GSP-0326-SM-5A5KW	female	Adrenal Gland
