ENSG00000223972.4	GTEX-T6MN-1126-SM-4DM71	arteryAorta	0.071
ENSG00000223972.4	GTEX-T5JC-0326-SM-4DM5C	arteryAorta	0.000
ENSG00000223972.4	GTEX-SNOS-0326-SM-4DM6C	arteryAorta	0.000
ENSG00000223972.4	GTEX-S95S-0226-SM-4B656	arteryAorta	0.000
ENSG00000223972.4	GTEX-S4Z8-0626-SM-4AD6J	arteryAorta	0.000
ENSG00000223972.4	GTEX-S4P3-0326-SM-4AD6P	arteryAorta	0.000
ENSG00000223972.4	GTEX-S3XE-0326-SM-4AD6L	arteryAorta	0.000
ENSG00000223972.4	GTEX-S33H-0726-SM-4AD6M	arteryAorta	0.000
ENSG00000223972.4	GTEX-S32W-0426-SM-4AD6H	arteryAorta	0.000
ENSG00000223972.4	GTEX-RWSA-0926-SM-47JXW	arteryAorta	0.000
ENSG00000223972.4	GTEX-RWS6-0526-SM-4GIAJ	arteryAorta	0.000
ENSG00000223972.4	GTEX-RUSQ-0326-SM-47JWS	arteryAorta	0.000
ENSG00000223972.4	GTEX-REY6-1126-SM-48FDU	arteryAorta	0.044
ENSG00000223972.4	GTEX-R55G-0626-SM-48FDB	arteryAorta	0.000
ENSG00000223972.4	GTEX-R55E-1126-SM-48FDZ	arteryAorta	0.000
ENSG00000223972.4	GTEX-R53T-0826-SM-48FCP	arteryAorta	0.000
ENSG00000223972.4	GTEX-QXCU-0926-SM-48FEP	arteryAorta	0.000
ENSG00000223972.4	GTEX-QVUS-0426-SM-48FE3	arteryAorta	0.072
ENSG00000223972.4	GTEX-QVJO-0526-SM-447CE	arteryAorta	0.000
ENSG00000223972.4	GTEX-QV31-0326-SM-447BM	arteryAorta	0.000
ENSG00000223972.4	GTEX-QMRM-0626-SM-447BQ	arteryAorta	0.039
ENSG00000223972.4	GTEX-QEG5-1226-SM-447AR	arteryAorta	0.000
ENSG00000223972.4	GTEX-QDVN-0226-SM-48TZ9	arteryAorta	0.000
ENSG00000223972.4	GTEX-QDVJ-0626-SM-48U1T	arteryAorta	0.000
ENSG00000223972.4	GTEX-QDT8-1026-SM-43V6X	arteryAorta	0.067
ENSG00000223972.4	GTEX-QCQG-1526-SM-48U25	arteryAorta	0.000
ENSG00000223972.4	GTEX-Q2AH-0326-SM-48U1K	arteryAorta	0.000
ENSG00000223972.4	GTEX-Q2AG-0926-SM-48U1Q	arteryAorta	0.037
ENSG00000223972.4	GTEX-PX3G-0426-SM-48U1C	arteryAorta	0.000
ENSG00000223972.4	GTEX-PW2O-0426-SM-48TCC	arteryAorta	0.031
ENSG00000223972.4	GTEX-PSDG-1026-SM-48TCV	arteryAorta	0.000
ENSG00000223972.4	GTEX-POYW-1126-SM-48TCI	arteryAorta	0.000
ENSG00000223972.4	GTEX-POMQ-0426-SM-3P61G	arteryAorta	0.000
