accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX32357844	Omasum	NA	Omasum	NA	SRP680683	SRS28269203	0.998	0.667	11.650	0.794	0.693	0.963	1353.85	46355	18633.35	2411
SRX32357845	Omasum	NA	Omasum	NA	SRP680683	SRS28269204	0.998	0.668	8.536	0.795	0.689	0.931	1461.47	40050	30190.53	1619
SRX32357847	Ovary	NA	Ovary	NA	SRP680683	SRS28269208	0.998	0.691	10.395	0.762	0.722	0.973	1189.73	55490	16340.93	2648
SRX32357848	Ovary	NA	Ovary	NA	SRP680683	SRS28269212	0.998	0.692	11.402	0.765	0.711	0.970	1148.91	58878	14507.32	2407
SRX32357849	Pancreas	NA	Pancreas	NA	SRP680683	SRS28269211	0.998	0.741	9.603	0.761	0.652	0.934	1215.54	37082	8248.8	2296
SRX32357850	PC	NA	PC	NA	SRP680683	SRS28269277	0.985	0.711	9.077	0.814	0.517	0.985	1264.88	51989	36767.75	2095
SRX32357851	Pituitary	NA	Pituitary	NA	SRP680683	SRS28269210	0.997	0.753	11.712	0.831	0.707	0.943	1241.5	44990	13790.74	2815
SRX32357852	Pituitary	NA	Pituitary	NA	SRP680683	SRS28269213	0.997	0.675	10.664	0.760	0.677	0.983	1163.3	37446	16362.56	2338
SRX32357853	PlacentalCotyledon	NA	PlacentalCotyledon	NA	SRP680683	SRS28269276	0.989	0.424	8.618	0.817	0.472	0.980	1694.54	28433	5581125.16	50
SRX32357854	Reticulum	NA	Reticulum	NA	SRP680683	SRS28269251	0.998	0.671	10.743	0.813	0.682	0.948	1358.73	45148	15319.9	2472
SRX32357855	Reticulum	NA	Reticulum	NA	SRP680683	SRS28269256	0.998	0.620	10.648	0.746	0.670	0.984	1183.04	44719	13282.67	2203
SRX32357856	Rumen	NA	Rumen	NA	SRP680683	SRS28269261	0.998	0.664	10.150	0.776	0.716	0.935	1489.32	46796	15978.16	2399
SRX32357858	Rumen	NA	Rumen	NA	SRP680683	SRS28269242	0.997	0.693	11.560	0.789	0.646	0.961	1257.78	41743	18085.04	2286
SRX32357859	Skin	NA	Skin	NA	SRP680683	SRS28269278	0.998	0.703	10.712	0.785	0.720	0.950	1242.47	45744	14778.36	2356
SRX32357860	Skin	NA	Skin	NA	SRP680683	SRS28269279	0.997	0.648	9.087	0.546	0.641	0.946	1283.84	39387	10868.86	2194
SRX32357861	Spleen	NA	Spleen	NA	SRP680683	SRS28269283	0.998	0.702	11.010	0.752	0.728	0.976	1127.15	40118	8370.65	2515
SRX32357862	Spleen	NA	Spleen	NA	SRP680683	SRS28269280	0.998	0.732	9.675	0.758	0.682	0.953	1151.16	40065	8020.23	2896
SRX32357863	SVF	NA	SVF	NA	SRP680683	SRS28269281	0.983	0.657	10.784	0.808	0.506	0.988	1382.81	55322	800425.13	1191
SRX32357864	Testis	NA	Testis	NA	SRP680683	SRS28269282	0.998	0.671	9.354	0.735	0.717	0.963	1503.07	36046	34512.94	4172
SRX32357865	Testis	NA	Testis	NA	SRP680683	SRS28269284	0.998	0.696	8.497	0.770	0.683	0.946	1496.16	34598	49610.41	2893
SRX32357866	Thymus	NA	Thymus	NA	SRP680683	SRS28269286	0.998	0.777	11.981	0.692	0.697	0.964	1024.51	50656	9032.38	2834
SRX32357867	Thymus	NA	Thymus	NA	SRP680683	SRS28269275	0.998	0.787	9.169	0.742	0.699	0.946	1086.25	45249	7481.38	3259
SRX32357870	Tongue	NA	Tongue	NA	SRP680683	SRS28269285	0.997	0.682	13.212	0.776	0.680	0.986	1099.6	45825	15821.81	2559
SRX32357871	Tongue	NA	Tongue	NA	SRP680683	SRS28269287	0.996	0.670	8.554	0.608	0.730	0.934	1357.44	38029	15130.83	1862
SRX32357872	Uterus	NA	Uterus	NA	SRP680683	SRS28269288	0.998	0.727	11.757	0.797	0.694	0.971	1175.08	53567	15206.54	2681
SRX32358118	Uterus	NA	Uterus	NA	SRP680683	SRS28269307	0.998	0.709	11.031	0.758	0.734	0.967	1191.54	54085	12944.79	2485
SRX32358182	FetalSpleen	NA	FetalSpleen	NA	SRP680683	SRS28269289	0.985	0.207	11.470	0.812	0.478	0.988	8380.67	26203	1374804.09	517
SRX32358183	Follicle	NA	Follicle	NA	SRP680683	SRS28269290	0.998	0.673	10.123	0.760	0.663	0.983	1176.09	52859	16788.08	2206
SRX32358184	Follicle	NA	Follicle	NA	SRP680683	SRS28269247	0.998	0.681	11.284	0.781	0.709	0.975	1199.26	57133	17827.29	2308
SRX32358185	GallBladder	NA	GallBladder	NA	SRP680683	SRS28269291	0.998	0.683	11.449	0.771	0.694	0.960	1262.94	36216	13850.76	2089
SRX32358187	GallBladder	NA	GallBladder	NA	SRP680683	SRS28269293	0.996	0.688	9.693	0.569	0.686	0.932	1286.11	33071	9788.77	2025
SRX32358188	Heart	NA	Heart	NA	SRP680683	SRS28269228	0.997	0.673	9.801	0.775	0.729	0.972	1239.47	39923	19508.24	2686
SRX32358189	Heart	NA	Heart	NA	SRP680683	SRS28269229	0.997	0.672	5.087	0.873	0.656	0.916	1635.23	30724	31787.18	1732
SRX32358190	Hypothalamus	NA	Hypothalamus	NA	SRP680683	SRS28269314	0.995	0.752	9.846	0.782	0.734	0.922	1320.21	39921	15887.47	2819
SRX32358191	Hypothalamus	NA	Hypothalamus	NA	SRP680683	SRS28269313	0.995	0.716	7.973	0.756	0.693	0.925	1437.64	44651	31078.18	1643
SRX32358192	Ileum	NA	Ileum	NA	SRP680683	SRS28269230	0.998	0.693	9.579	0.731	0.731	0.949	1303.41	34447	8733.58	2244
SRX32358193	Isthmus	NA	Isthmus	NA	SRP680683	SRS28269295	0.997	0.759	10.204	0.792	0.730	0.928	1247.28	45889	14882.08	2766
SRX32358194	Isthmus	NA	Isthmus	NA	SRP680683	SRS28269294	0.998	0.750	10.308	0.764	0.703	0.960	1180.23	44240	24780.3	1536
SRX32358195	Jejunum	NA	Jejunum	NA	SRP680683	SRS28269225	0.998	0.678	8.996	0.738	0.715	0.935	1430.75	31101	9886.71	1809
SRX32358196	Jejunum	NA	Jejunum	NA	SRP680683	SRS28269231	0.998	0.695	8.797	0.770	0.687	0.931	1381.83	31322	9633.9	1912
SRX32358198	Kidney	NA	Kidney	NA	SRP680683	SRS28269233	0.997	0.663	10.530	0.630	0.715	0.956	1227.2	40234	13764.31	2243
SRX32358199	Kidney	NA	Kidney	NA	SRP680683	SRS28269232	0.997	0.700	9.165	0.715	0.668	0.930	1311.18	40416	15193.2	2178
SRX32358200	Lung	NA	Lung	NA	SRP680683	SRS28269317	0.997	0.710	10.779	0.798	0.725	0.947	1251.79	38875	14901.59	2213
SRX32358201	Lung	NA	Lung	NA	SRP680683	SRS28269315	0.997	0.700	11.935	0.792	0.683	0.985	1131.76	40214	11934.42	2939
SRX32358202	LymphNode	NA	LymphNode	NA	SRP680683	SRS28269296	0.998	0.743	9.761	0.759	0.696	0.953	1225.33	37767	8756.35	2439
SRX32358203	Mammary	NA	Mammary	NA	SRP680683	SRS28269186	0.997	0.645	7.919	0.548	0.757	0.911	1459.05	35265	37791.33	1520
SRX32358204	Mammary	NA	Mammary	NA	SRP680683	SRS28269192	0.997	0.714	10.671	0.800	0.694	0.959	1218.79	40974	15292.59	2547
SRX32358205	ML	NA	ML	NA	SRP680683	SRS28269319	0.998	0.678	9.282	0.721	0.732	0.953	1318.32	45802	16392.12	2437
SRX32358206	ML	NA	ML	NA	SRP680683	SRS28269316	0.998	0.695	10.720	0.756	0.727	0.965	1311.7	51671	26465.36	3291
SRX32358207	MM	NA	MM	NA	SRP680683	SRS28269318	0.997	0.714	12.300	0.802	0.703	0.983	1114.31	53655	14297.22	2811
SRX32358209	MP	NA	MP	NA	SRP680683	SRS28269321	0.982	0.717	11.125	0.795	0.516	0.988	1191.75	54594	16549.18	2735
SRX32358210	Muscle	NA	Muscle	NA	SRP680683	SRS28269322	0.997	0.668	9.761	0.779	0.706	0.981	1219.44	47883	21150.31	2277
SRX32358211	Muscle	NA	Muscle	NA	SRP680683	SRS28269320	0.990	0.689	11.995	0.811	0.661	0.985	1217.85	47998	25324.79	2531
SRX32358212	Myoblast	NA	Myoblast	NA	SRP680683	SRS28269197	0.982	0.610	11.596	0.797	0.508	0.988	1614.43	58777	479406.59	1409
SRX32358213	Myoblast	NA	Myoblast	NA	SRP680683	SRS28269202	0.983	0.626	11.483	0.800	0.497	0.988	1445.76	54482	183812.37	2298
SRX3367849	Sperm	NA	sperm	sperm	SRP124288	SRS2665492	0.991	0.742	13.396	0.791	0.709	0.987	2197.79	49532	25946.62	5383
SRX3367850	Sperm	NA	sperm	sperm	SRP124288	SRS2665495	0.992	0.754	12.516	0.829	0.699	0.986	2453.24	51181	27918.08	5869
SRX3367851	Sperm	NA	sperm	sperm	SRP124288	SRS2665494	0.990	0.742	18.202	0.725	0.715	0.988	1990.16	51088	23876.52	5005
SRX3367852	Sperm	NA	sperm	sperm	SRP124288	SRS2665493	0.990	0.739	14.162	0.754	0.722	0.987	2173.14	50406	24436.84	5598
SRX3367853	Brain	NA	brain	brain	SRP124288	SRS2665496	0.985	0.726	16.474	0.817	0.722	0.987	1319.81	48607	88478.11	2287
SRX3367854	Brain	NA	brain	brain	SRP124288	SRS2665497	0.985	0.746	13.766	0.846	0.734	0.966	1439.63	42843	89730.89	2293
SRX3367855	Mammary Gland	NA	mammary gland	mammary gland	SRP124288	SRS2665498	0.990	0.678	15.513	0.722	0.703	0.986	1186.13	59065	14966.47	2939
SRX3367856	Mammary Gland	NA	mammary gland	mammary gland	SRP124288	SRS2665501	0.991	0.695	16.513	0.786	0.696	0.987	1162.73	51229	15641.66	2804
SRX3367857	Blood	NA	blood	blood	SRP124288	SRS2665499	0.990	0.714	16.292	0.673	0.709	0.987	1105.29	41718	12480.24	1740
SRX3367858	Blood	NA	blood	blood	SRP124288	SRS2665500	0.988	0.696	18.078	0.600	0.712	0.988	1065.76	42638	11599.38	1784
SRX3678184	Alveolar Macrophages	NA	NA	Alveolar macrophages	SRP132590	SRS2938858	0.988	0.698	3.078	0.733	0.840	0.885	1457.61	35917	39399.88	393
SRX3678185	Alveolar Macrophages	NA	NA	Alveolar macrophages	SRP132590	SRS2938855	0.986	0.698	3.242	0.715	0.785	0.891	1471.72	36833	37350.81	427
SRX3678186	Alveolar Macrophages	NA	NA	Alveolar macrophages	SRP132590	SRS2938856	0.986	0.692	2.769	0.702	0.719	0.859	1558.5	34579	40354.76	372
