#file	format	output	meta	ucsc_db	paired_end
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996135-SRR1974817-/SRR1974817_1.fastq.gz	fastq	reads	GSM1658145	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996135-SRR1974817-/SRR1974817_2.fastq.gz	fastq	reads	GSM1658145	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996136-SRR1974818-/SRR1974818_1.fastq.gz	fastq	reads	GSM1658146	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996136-SRR1974818-/SRR1974818_2.fastq.gz	fastq	reads	GSM1658146	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996137-SRR1974819-/SRR1974819_1.fastq.gz	fastq	reads	GSM1658147	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996137-SRR1974819-/SRR1974819_2.fastq.gz	fastq	reads	GSM1658147	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996138-SRR1974820-/SRR1974820_1.fastq.gz	fastq	reads	GSM1658148	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996138-SRR1974820-/SRR1974820_2.fastq.gz	fastq	reads	GSM1658148	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996139-SRR1974821-/SRR1974821_1.fastq.gz	fastq	reads	GSM1658149	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996139-SRR1974821-/SRR1974821_2.fastq.gz	fastq	reads	GSM1658149	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996140-SRR1974822-/SRR1974822_1.fastq.gz	fastq	reads	GSM1658150	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996140-SRR1974822-/SRR1974822_2.fastq.gz	fastq	reads	GSM1658150	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996141-SRR1974823-/SRR1974823_1.fastq.gz	fastq	reads	GSM1658151	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996141-SRR1974823-/SRR1974823_2.fastq.gz	fastq	reads	GSM1658151	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996142-SRR1974824-/SRR1974824_1.fastq.gz	fastq	reads	GSM1658152	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996142-SRR1974824-/SRR1974824_2.fastq.gz	fastq	reads	GSM1658152	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996143-SRR1974825-/SRR1974825_1.fastq.gz	fastq	reads	GSM1658153	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996143-SRR1974825-/SRR1974825_2.fastq.gz	fastq	reads	GSM1658153	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996144-SRR1974826-/SRR1974826_1.fastq.gz	fastq	reads	GSM1658154	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996144-SRR1974826-/SRR1974826_2.fastq.gz	fastq	reads	GSM1658154	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996145-SRR1974827-/SRR1974827_1.fastq.gz	fastq	reads	GSM1658155	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996145-SRR1974827-/SRR1974827_2.fastq.gz	fastq	reads	GSM1658155	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996146-SRR1974828-/SRR1974828_1.fastq.gz	fastq	reads	GSM1658156	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996146-SRR1974828-/SRR1974828_2.fastq.gz	fastq	reads	GSM1658156	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996147-SRR1974829-/SRR1974829_1.fastq.gz	fastq	reads	GSM1658157	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996147-SRR1974829-/SRR1974829_2.fastq.gz	fastq	reads	GSM1658157	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996148-SRR1974830-/SRR1974830_1.fastq.gz	fastq	reads	GSM1658158	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996148-SRR1974830-/SRR1974830_2.fastq.gz	fastq	reads	GSM1658158	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996149-SRR1974831-/SRR1974831_1.fastq.gz	fastq	reads	GSM1658159	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996149-SRR1974831-/SRR1974831_2.fastq.gz	fastq	reads	GSM1658159	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996150-SRR1974832-/SRR1974832_1.fastq.gz	fastq	reads	GSM1658160	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996150-SRR1974832-/SRR1974832_2.fastq.gz	fastq	reads	GSM1658160	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996151-SRR1974833-/SRR1974833_1.fastq.gz	fastq	reads	GSM1658161	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996151-SRR1974833-/SRR1974833_2.fastq.gz	fastq	reads	GSM1658161	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996152-SRR1974834-/SRR1974834_1.fastq.gz	fastq	reads	GSM1658162	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996152-SRR1974834-/SRR1974834_2.fastq.gz	fastq	reads	GSM1658162	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996153-SRR1974835-/SRR1974835_1.fastq.gz	fastq	reads	GSM1658163	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996153-SRR1974835-/SRR1974835_2.fastq.gz	fastq	reads	GSM1658163	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996154-SRR1974836-/SRR1974836_1.fastq.gz	fastq	reads	GSM1658164	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996154-SRR1974836-/SRR1974836_2.fastq.gz	fastq	reads	GSM1658164	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996155-SRR1974837-/SRR1974837_1.fastq.gz	fastq	reads	GSM1658165	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996155-SRR1974837-/SRR1974837_2.fastq.gz	fastq	reads	GSM1658165	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996156-SRR1974838-/SRR1974838_1.fastq.gz	fastq	reads	GSM1658166	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996156-SRR1974838-/SRR1974838_2.fastq.gz	fastq	reads	GSM1658166	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996157-SRR1974839-/SRR1974839_1.fastq.gz	fastq	reads	GSM1658167	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996157-SRR1974839-/SRR1974839_2.fastq.gz	fastq	reads	GSM1658167	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996158-SRR1974840-/SRR1974840_1.fastq.gz	fastq	reads	GSM1658168	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996158-SRR1974840-/SRR1974840_2.fastq.gz	fastq	reads	GSM1658168	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996159-SRR1974841-/SRR1974841_1.fastq.gz	fastq	reads	GSM1658169	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996159-SRR1974841-/SRR1974841_2.fastq.gz	fastq	reads	GSM1658169	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996160-SRR1974842-/SRR1974842_1.fastq.gz	fastq	reads	GSM1658170	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996160-SRR1974842-/SRR1974842_2.fastq.gz	fastq	reads	GSM1658170	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996161-SRR1974843-/SRR1974843_1.fastq.gz	fastq	reads	GSM1658171	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996161-SRR1974843-/SRR1974843_2.fastq.gz	fastq	reads	GSM1658171	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996162-SRR1974844-/SRR1974844_1.fastq.gz	fastq	reads	GSM1658172	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996162-SRR1974844-/SRR1974844_2.fastq.gz	fastq	reads	GSM1658172	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996163-SRR1974845-/SRR1974845_1.fastq.gz	fastq	reads	GSM1658173	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996163-SRR1974845-/SRR1974845_2.fastq.gz	fastq	reads	GSM1658173	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996164-SRR1974846-/SRR1974846_1.fastq.gz	fastq	reads	GSM1658174	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996164-SRR1974846-/SRR1974846_2.fastq.gz	fastq	reads	GSM1658174	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996165-SRR1974847-/SRR1974847_1.fastq.gz	fastq	reads	GSM1658175	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996165-SRR1974847-/SRR1974847_2.fastq.gz	fastq	reads	GSM1658175	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996166-SRR1974848-/SRR1974848_1.fastq.gz	fastq	reads	GSM1658176	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996166-SRR1974848-/SRR1974848_2.fastq.gz	fastq	reads	GSM1658176	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996167-SRR1974849-/SRR1974849_1.fastq.gz	fastq	reads	GSM1658177	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996167-SRR1974849-/SRR1974849_2.fastq.gz	fastq	reads	GSM1658177	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996168-SRR1974850-/SRR1974850_1.fastq.gz	fastq	reads	GSM1658178	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996168-SRR1974850-/SRR1974850_2.fastq.gz	fastq	reads	GSM1658178	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996169-SRR1974851-/SRR1974851_1.fastq.gz	fastq	reads	GSM1658179	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996169-SRR1974851-/SRR1974851_2.fastq.gz	fastq	reads	GSM1658179	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996170-SRR1974852-/SRR1974852_1.fastq.gz	fastq	reads	GSM1658180	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996170-SRR1974852-/SRR1974852_2.fastq.gz	fastq	reads	GSM1658180	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996171-SRR1974853-/SRR1974853_1.fastq.gz	fastq	reads	GSM1658181	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996171-SRR1974853-/SRR1974853_2.fastq.gz	fastq	reads	GSM1658181	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996172-SRR1974854-/SRR1974854_1.fastq.gz	fastq	reads	GSM1658182	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996172-SRR1974854-/SRR1974854_2.fastq.gz	fastq	reads	GSM1658182	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996173-SRR1974855-/SRR1974855_1.fastq.gz	fastq	reads	GSM1658183	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996173-SRR1974855-/SRR1974855_2.fastq.gz	fastq	reads	GSM1658183	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996174-SRR1974856-/SRR1974856_1.fastq.gz	fastq	reads	GSM1658184	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996174-SRR1974856-/SRR1974856_2.fastq.gz	fastq	reads	GSM1658184	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996175-SRR1974857-/SRR1974857_1.fastq.gz	fastq	reads	GSM1658185	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996175-SRR1974857-/SRR1974857_2.fastq.gz	fastq	reads	GSM1658185	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996176-SRR1974858-/SRR1974858_1.fastq.gz	fastq	reads	GSM1658186	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996176-SRR1974858-/SRR1974858_2.fastq.gz	fastq	reads	GSM1658186	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996177-SRR1974859-/SRR1974859_1.fastq.gz	fastq	reads	GSM1658187	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996177-SRR1974859-/SRR1974859_2.fastq.gz	fastq	reads	GSM1658187	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996178-SRR1974860-/SRR1974860_1.fastq.gz	fastq	reads	GSM1658188	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996178-SRR1974860-/SRR1974860_2.fastq.gz	fastq	reads	GSM1658188	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996179-SRR1974861-/SRR1974861_1.fastq.gz	fastq	reads	GSM1658189	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996179-SRR1974861-/SRR1974861_2.fastq.gz	fastq	reads	GSM1658189	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996180-SRR1974862-/SRR1974862_1.fastq.gz	fastq	reads	GSM1658190	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996180-SRR1974862-/SRR1974862_2.fastq.gz	fastq	reads	GSM1658190	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996181-SRR1974863-/SRR1974863_1.fastq.gz	fastq	reads	GSM1658191	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996181-SRR1974863-/SRR1974863_2.fastq.gz	fastq	reads	GSM1658191	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996182-SRR1974864-/SRR1974864_1.fastq.gz	fastq	reads	GSM1658192	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996182-SRR1974864-/SRR1974864_2.fastq.gz	fastq	reads	GSM1658192	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996183-SRR1974865-/SRR1974865_1.fastq.gz	fastq	reads	GSM1658193	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996183-SRR1974865-/SRR1974865_2.fastq.gz	fastq	reads	GSM1658193	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996184-SRR1974866-/SRR1974866_1.fastq.gz	fastq	reads	GSM1658194	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996184-SRR1974866-/SRR1974866_2.fastq.gz	fastq	reads	GSM1658194	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996185-SRR1974867-/SRR1974867_1.fastq.gz	fastq	reads	GSM1658195	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996185-SRR1974867-/SRR1974867_2.fastq.gz	fastq	reads	GSM1658195	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996186-SRR1974868-/SRR1974868_1.fastq.gz	fastq	reads	GSM1658196	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996186-SRR1974868-/SRR1974868_2.fastq.gz	fastq	reads	GSM1658196	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996187-SRR1974869-/SRR1974869_1.fastq.gz	fastq	reads	GSM1658197	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996187-SRR1974869-/SRR1974869_2.fastq.gz	fastq	reads	GSM1658197	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996188-SRR1974870-/SRR1974870_1.fastq.gz	fastq	reads	GSM1658198	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996188-SRR1974870-/SRR1974870_2.fastq.gz	fastq	reads	GSM1658198	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996189-SRR1974871-/SRR1974871_1.fastq.gz	fastq	reads	GSM1658199	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996189-SRR1974871-/SRR1974871_2.fastq.gz	fastq	reads	GSM1658199	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996190-SRR1974872-/SRR1974872_1.fastq.gz	fastq	reads	GSM1658200	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996190-SRR1974872-/SRR1974872_2.fastq.gz	fastq	reads	GSM1658200	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996191-SRR1974873-/SRR1974873_1.fastq.gz	fastq	reads	GSM1658201	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996191-SRR1974873-/SRR1974873_2.fastq.gz	fastq	reads	GSM1658201	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996192-SRR1974874-/SRR1974874_1.fastq.gz	fastq	reads	GSM1658202	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996192-SRR1974874-/SRR1974874_2.fastq.gz	fastq	reads	GSM1658202	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996193-SRR1974875-/SRR1974875_1.fastq.gz	fastq	reads	GSM1658203	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996193-SRR1974875-/SRR1974875_2.fastq.gz	fastq	reads	GSM1658203	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996194-SRR1974876-/SRR1974876_1.fastq.gz	fastq	reads	GSM1658204	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996194-SRR1974876-/SRR1974876_2.fastq.gz	fastq	reads	GSM1658204	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996195-SRR1974877-/SRR1974877_1.fastq.gz	fastq	reads	GSM1658205	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996195-SRR1974877-/SRR1974877_2.fastq.gz	fastq	reads	GSM1658205	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996196-SRR1974878-/SRR1974878_1.fastq.gz	fastq	reads	GSM1658206	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996196-SRR1974878-/SRR1974878_2.fastq.gz	fastq	reads	GSM1658206	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996197-SRR1974879-/SRR1974879_1.fastq.gz	fastq	reads	GSM1658207	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996197-SRR1974879-/SRR1974879_2.fastq.gz	fastq	reads	GSM1658207	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996198-SRR1974880-/SRR1974880_1.fastq.gz	fastq	reads	GSM1658208	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996198-SRR1974880-/SRR1974880_2.fastq.gz	fastq	reads	GSM1658208	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996199-SRR1974881-/SRR1974881_1.fastq.gz	fastq	reads	GSM1658209	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996199-SRR1974881-/SRR1974881_2.fastq.gz	fastq	reads	GSM1658209	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996200-SRR1974882-/SRR1974882_1.fastq.gz	fastq	reads	GSM1658210	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996200-SRR1974882-/SRR1974882_2.fastq.gz	fastq	reads	GSM1658210	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996201-SRR1974883-/SRR1974883_1.fastq.gz	fastq	reads	GSM1658211	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996201-SRR1974883-/SRR1974883_2.fastq.gz	fastq	reads	GSM1658211	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996202-SRR1974884-/SRR1974884_1.fastq.gz	fastq	reads	GSM1658212	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996202-SRR1974884-/SRR1974884_2.fastq.gz	fastq	reads	GSM1658212	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996203-SRR1974885-/SRR1974885_1.fastq.gz	fastq	reads	GSM1658213	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996203-SRR1974885-/SRR1974885_2.fastq.gz	fastq	reads	GSM1658213	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996204-SRR1974886-/SRR1974886_1.fastq.gz	fastq	reads	GSM1658214	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996204-SRR1974886-/SRR1974886_2.fastq.gz	fastq	reads	GSM1658214	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996205-SRR1974887-/SRR1974887_1.fastq.gz	fastq	reads	GSM1658215	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996205-SRR1974887-/SRR1974887_2.fastq.gz	fastq	reads	GSM1658215	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996206-SRR1974888-/SRR1974888_1.fastq.gz	fastq	reads	GSM1658216	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996206-SRR1974888-/SRR1974888_2.fastq.gz	fastq	reads	GSM1658216	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996207-SRR1974889-/SRR1974889_1.fastq.gz	fastq	reads	GSM1658217	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996207-SRR1974889-/SRR1974889_2.fastq.gz	fastq	reads	GSM1658217	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996208-SRR1974890-/SRR1974890_1.fastq.gz	fastq	reads	GSM1658218	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996208-SRR1974890-/SRR1974890_2.fastq.gz	fastq	reads	GSM1658218	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996209-SRR1974891-/SRR1974891_1.fastq.gz	fastq	reads	GSM1658219	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996209-SRR1974891-/SRR1974891_2.fastq.gz	fastq	reads	GSM1658219	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996210-SRR1974892-/SRR1974892_1.fastq.gz	fastq	reads	GSM1658220	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996210-SRR1974892-/SRR1974892_2.fastq.gz	fastq	reads	GSM1658220	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996211-SRR1974893-/SRR1974893_1.fastq.gz	fastq	reads	GSM1658221	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996211-SRR1974893-/SRR1974893_2.fastq.gz	fastq	reads	GSM1658221	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996212-SRR1974894-/SRR1974894_1.fastq.gz	fastq	reads	GSM1658222	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996212-SRR1974894-/SRR1974894_2.fastq.gz	fastq	reads	GSM1658222	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996213-SRR1974895-/SRR1974895_1.fastq.gz	fastq	reads	GSM1658223	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996213-SRR1974895-/SRR1974895_2.fastq.gz	fastq	reads	GSM1658223	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996214-SRR1974896-/SRR1974896_1.fastq.gz	fastq	reads	GSM1658224	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996214-SRR1974896-/SRR1974896_2.fastq.gz	fastq	reads	GSM1658224	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996215-SRR1974897-/SRR1974897_1.fastq.gz	fastq	reads	GSM1658225	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996215-SRR1974897-/SRR1974897_2.fastq.gz	fastq	reads	GSM1658225	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996216-SRR1974898-/SRR1974898_1.fastq.gz	fastq	reads	GSM1658226	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996216-SRR1974898-/SRR1974898_2.fastq.gz	fastq	reads	GSM1658226	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996217-SRR1974899-/SRR1974899_1.fastq.gz	fastq	reads	GSM1658227	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996217-SRR1974899-/SRR1974899_2.fastq.gz	fastq	reads	GSM1658227	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996218-SRR1974900-/SRR1974900_1.fastq.gz	fastq	reads	GSM1658228	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996218-SRR1974900-/SRR1974900_2.fastq.gz	fastq	reads	GSM1658228	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996219-SRR1974901-/SRR1974901_1.fastq.gz	fastq	reads	GSM1658229	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996219-SRR1974901-/SRR1974901_2.fastq.gz	fastq	reads	GSM1658229	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996220-SRR1974902-/SRR1974902_1.fastq.gz	fastq	reads	GSM1658230	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996220-SRR1974902-/SRR1974902_2.fastq.gz	fastq	reads	GSM1658230	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996221-SRR1974903-/SRR1974903_1.fastq.gz	fastq	reads	GSM1658231	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996221-SRR1974903-/SRR1974903_2.fastq.gz	fastq	reads	GSM1658231	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996222-SRR1974904-/SRR1974904_1.fastq.gz	fastq	reads	GSM1658232	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996222-SRR1974904-/SRR1974904_2.fastq.gz	fastq	reads	GSM1658232	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996223-SRR1974905-/SRR1974905_1.fastq.gz	fastq	reads	GSM1658233	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996223-SRR1974905-/SRR1974905_2.fastq.gz	fastq	reads	GSM1658233	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996224-SRR1974906-/SRR1974906_1.fastq.gz	fastq	reads	GSM1658234	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996224-SRR1974906-/SRR1974906_2.fastq.gz	fastq	reads	GSM1658234	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996225-SRR1974907-/SRR1974907_1.fastq.gz	fastq	reads	GSM1658235	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996225-SRR1974907-/SRR1974907_2.fastq.gz	fastq	reads	GSM1658235	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996226-SRR1974908-/SRR1974908_1.fastq.gz	fastq	reads	GSM1658236	hg38	1
