accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX8517503	SK-MEL-28	NA	NA	SK-MEL-28	SRP266759	SRS6814962	0.988	0.415	3.885	0.862	0.574	0.727	17710.82	15277	445584.2	1985
SRX8517505	MCF7	NA	NA	MCF7	SRP266759	SRS6814963	0.987	0.514	4.697	0.863	0.569	0.760	13020.7	42825	746495.27	1235
SRX853108	purified AT2	purified AT2 cells	NA	Whole genome bisulfite sequencing	SRP052842	SRS827278	0.997	0.782	5.028	0.831	0.792	0.894	1457.41	42284	28365.79	1392
SRX853109	purified AT2	purified AT2 cells	NA	Whole genome bisulfite sequencing	SRP052842	SRS827279	0.999	0.749	3.450	0.846	0.887	0.878	1428.19	45428	39717.13	836
SRX853110	purified AT2	purified AT2 cells	NA	Whole genome bisulfite sequencing	SRP052842	SRS827280	0.999	0.741	7.326	0.832	0.924	0.945	1146.53	59874	17717.29	1932
SRX857047	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.982	0.741	3.820	0.000	0.533	0.875	1377.6	27285	27168.8	482
SRX857048	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.985	0.658	9.834	0.800	0.504	0.930	1037.69	60586	29121.06	1663
SRX8574393	Blood	NA	whole blood	NA	SRP267867	SRS6866370	0.991	0.761	2.165	0.832	0.648	0.804	1479.1	33273	42327.03	454
SRX8574394	Blood	NA	whole blood	NA	SRP267867	SRS6866371	0.991	0.766	2.068	0.811	0.632	0.791	1507.89	31637	44690.47	351
SRX8574395	Blood	NA	whole blood	NA	SRP267867	SRS6866372	0.991	0.769	2.181	0.823	0.646	0.805	1467.88	34105	43083.39	480
SRX8574396	Blood	NA	whole blood	NA	SRP267867	SRS6866373	0.991	0.755	2.204	0.798	0.657	0.804	1469.19	34510	40513.77	415
SRX8574397	Blood	NA	whole blood	NA	SRP267867	SRS6866374	0.990	0.741	2.225	0.772	0.653	0.803	1519.19	31938	40017.45	310
SRX8574398	Blood	NA	whole blood	NA	SRP267867	SRS6866375	0.991	0.772	2.361	0.857	0.673	0.818	1400.8	35840	52415.27	399
SRX8574399	Blood	NA	whole blood	NA	SRP267867	SRS6866376	0.991	0.774	1.931	0.846	0.564	0.766	1457.5	31880	54364.76	357
SRX8574400	Blood	NA	whole blood	NA	SRP267867	SRS6866377	0.992	0.767	1.996	0.830	0.538	0.781	1506.76	32084	46731.51	391
SRX8574402	Blood	NA	whole blood	NA	SRP267867	SRS6866379	0.992	0.719	2.144	0.770	0.536	0.782	1553.52	31164	61567.24	245
SRX8574403	Blood	NA	whole blood	NA	SRP267867	SRS6866380	0.992	0.759	2.079	0.800	0.570	0.790	1467.15	34345	43366.63	499
SRX8574404	Blood	NA	whole blood	NA	SRP267867	SRS6866381	0.991	0.714	2.285	0.746	0.545	0.788	1511.32	30585	39079.58	274
SRX8574405	Blood	NA	whole blood	NA	SRP267867	SRS6866382	0.991	0.759	2.105	0.786	0.580	0.789	1511.26	30766	42074.44	335
SRX8574406	Blood	NA	whole blood	NA	SRP267867	SRS6866383	0.991	0.760	1.993	0.806	0.517	0.775	1492.15	32997	48360.74	287
SRX8574407	Blood	NA	whole blood	NA	SRP267867	SRS6866384	0.992	0.763	1.778	0.813	0.532	0.751	1524.24	31920	47236.53	358
SRX8574408	Blood	NA	whole blood	NA	SRP267867	SRS6866385	0.992	0.741	2.039	0.779	0.576	0.782	1632.17	31586	52255.18	321
SRX8574409	Blood	NA	whole blood	NA	SRP267867	SRS6866386	0.992	0.757	2.071	0.817	0.556	0.786	1535.69	30746	51322.12	361
SRX8574410	Blood	NA	whole blood	NA	SRP267867	SRS6866387	0.990	0.730	2.044	0.742	0.526	0.769	1487.86	33079	48174.9	324
SRX8574411	Blood	NA	whole blood	NA	SRP267867	SRS6866388	0.992	0.746	2.162	0.816	0.546	0.788	1483.23	34509	53357.36	366
SRX8574413	Blood	NA	whole blood	NA	SRP267867	SRS6866390	0.991	0.745	2.304	0.823	0.660	0.807	1460.97	33565	43838.64	340
SRX8574414	Blood	NA	whole blood	NA	SRP267867	SRS6866391	0.991	0.761	2.215	0.805	0.654	0.800	1448.99	33780	43894.66	449
SRX8574415	Blood	NA	whole blood	NA	SRP267867	SRS6866392	0.991	0.753	2.175	0.796	0.664	0.805	1512.1	30938	42966.74	470
SRX8574416	Blood	NA	whole blood	NA	SRP267867	SRS6866393	0.990	0.769	2.349	0.829	0.654	0.809	1411.95	34216	43460.69	408
SRX8574417	Blood	NA	whole blood	NA	SRP267867	SRS6866394	0.990	0.751	2.469	0.822	0.672	0.810	1354.75	35947	51522.67	198
SRX8574418	Blood	NA	whole blood	NA	SRP267867	SRS6866395	0.989	0.738	2.374	0.812	0.627	0.795	1471.92	32574	50756.67	270
SRX8574419	Blood	NA	whole blood	NA	SRP267867	SRS6866396	0.990	0.750	2.298	0.821	0.700	0.806	1448.87	33650	48892.52	372
SRX8574420	Blood	NA	whole blood	NA	SRP267867	SRS6866397	0.990	0.769	2.294	0.814	0.706	0.810	1436.78	35260	49692.61	438
SRX8574421	Blood	NA	whole blood	NA	SRP267867	SRS6866398	0.991	0.751	1.987	0.773	0.706	0.785	1542.3	31466	42771.56	336
SRX8574422	Blood	NA	whole blood	NA	SRP267867	SRS6866399	0.990	0.751	2.172	0.774	0.699	0.800	1453.47	34785	45273.11	375
SRX8574424	Blood	NA	whole blood	NA	SRP267867	SRS6866401	0.991	0.732	2.382	0.756	0.699	0.806	1473.07	34120	56597.45	229
SRX8574425	Blood	NA	whole blood	NA	SRP267867	SRS6866402	0.991	0.749	2.371	0.810	0.697	0.808	1417.56	33784	38076.51	432
SRX8574426	Blood	NA	whole blood	NA	SRP267867	SRS6866403	0.990	0.715	2.701	0.782	0.689	0.802	1405.69	35542	45786.84	325
SRX8574427	Blood	NA	whole blood	NA	SRP267867	SRS6866404	0.987	0.734	2.618	0.820	0.702	0.796	1382.3	36524	48424.87	344
SRX8574428	Blood	NA	whole blood	NA	SRP267867	SRS6866405	0.990	0.752	2.247	0.783	0.708	0.802	1445.94	34272	45526.32	388
SRX8574429	Blood	NA	whole blood	NA	SRP267867	SRS6866406	0.990	0.760	2.115	0.791	0.716	0.794	1482.34	34268	45726.69	377
SRX8574430	Blood	NA	whole blood	NA	SRP267867	SRS6866407	0.990	0.728	2.165	0.796	0.706	0.798	1543.67	30401	50195.42	199
SRX8574431	Blood	NA	whole blood	NA	SRP267867	SRS6866408	0.990	0.709	2.067	0.682	0.703	0.777	1587.74	32132	49894.82	328
SRX8574432	Blood	NA	whole blood	NA	SRP267867	SRS6866409	0.990	0.718	1.941	0.727	0.538	0.758	1535.95	31065	46263.59	232
SRX8574433	Blood	NA	whole blood	NA	SRP267867	SRS6866410	0.990	0.746	2.118	0.770	0.554	0.774	1428.68	34776	46518.34	228
SRX8574435	Blood	NA	whole blood	NA	SRP267867	SRS6866412	0.990	0.727	2.193	0.785	0.533	0.769	1477.08	31760	51610.57	275
SRX8574436	Blood	NA	whole blood	NA	SRP267867	SRS6866413	0.989	0.737	2.458	0.797	0.551	0.789	1388.7	34174	41633.62	262
SRX8574437	Blood	NA	whole blood	NA	SRP267867	SRS6866414	0.990	0.736	2.208	0.751	0.525	0.787	1490.04	34234	48896.71	359
SRX8574438	Blood	NA	whole blood	NA	SRP267867	SRS6866415	0.990	0.712	1.950	0.757	0.530	0.756	1628.46	28858	45838.17	149
SRX8574439	Blood	NA	whole blood	NA	SRP267867	SRS6866416	0.991	0.732	2.097	0.755	0.584	0.780	1521.23	31248	49935.73	258
SRX8582070	Lung	NA	Lung	Lung	SRP267967	SRS6873843	0.992	0.625	8.417	0.633	0.911	0.932	10185.26	59135	370691.07	2063
SRX8582073	Lung	NA	Lung	Lung	SRP267967	SRS6873846	0.991	0.628	8.951	0.583	0.929	0.927	13940.32	58948	579175.72	1900
SRX8614755	ESC	Primed hESC	NA	Primed hESC	SRP268755	SRS6903930	0.977	0.737	3.124	0.841	0.053	0.741	1476.75	27442	56427.87	645
SRX8614756	ESC	Naive hESC	NA	Nave hESC	SRP268755	SRS6903931	0.981	0.351	3.557	0.682	0.073	0.742	122224.83	6	592143.0	1221
SRX8614757	ESC	Naive hESC	NA	Nave hESC	SRP268755	SRS6903932	0.975	0.512	3.410	0.685	0.071	0.754	4447.63	23145	424932.44	1040
SRX8614758	ESC	Naive hESC	NA	Nave hESC	SRP268755	SRS6903933	0.977	0.471	4.742	0.675	0.075	0.797	5539.14	20892	400121.59	1066
SRX8614759	ESC	Naive hESC	NA	Nave hESC	SRP268755	SRS6903934	0.977	0.451	3.983	0.667	0.075	0.786	6224.34	18094	306370.05	871
SRX8615902	B Lineage Acute Lymphoblastic Leukemia SEM cell carrying bi-allelic miniAID-mClover3 knockin tags	Human B Lineage Acute Lymphoblastic Leukemia SEM cell carrying bi-allelic miniAID-mClover3 knockin tags	NA	SEM cell line	SRP268783	SRS6905031	0.995	0.812	34.479	0.649	0.953	0.959	868.02	78859	16324.89	2350
SRX8615903	B Lineage Acute Lymphoblastic Leukemia SEM cell carrying bi-allelic miniAID-mClover3 knockin tags	Human B Lineage Acute Lymphoblastic Leukemia SEM cell carrying bi-allelic miniAID-mClover3 knockin tags	NA	SEM cell line	SRP268783	SRS6905032	0.995	0.814	31.245	0.650	0.953	0.958	865.59	78224	15185.05	2772
SRX8621715	Mammary Luminal Epithelial	Mammary luminal epithelial cells	NA	Mammary luminal epithelial cells	SRP268979	SRS6913797	0.982	0.731	17.209	0.822	0.263	0.933	1108.68	67182	29928.82	1615
SRX8621716	Mammary Luminal Epithelial	Mammary luminal epithelial cells	NA	Mammary luminal epithelial cells	SRP268979	SRS6913798	0.981	0.728	15.536	0.812	0.307	0.929	1093.73	65423	36686.24	1003
SRX8621717	Mammary Luminal Epithelial	Mammary luminal epithelial cells	NA	Mammary luminal epithelial cells	SRP268979	SRS6913800	0.978	0.727	14.513	0.819	0.176	0.927	1144.49	65083	25269.68	1407
SRX8621718	Mammary Luminal Epithelial	Mammary luminal epithelial cells	NA	Mammary luminal epithelial cells	SRP268979	SRS6913799	0.981	0.724	14.650	0.814	0.247	0.923	1126.21	64604	34288.45	988
SRX8640584	SRS6925306	NA	NA	NA	SRP269389	SRS6925306	0.990	0.568	22.173	0.605	0.759	0.966	13095.28	71233	519685.49	2270
SRX8640585	SRS6925307	NA	NA	NA	SRP269389	SRS6925307	0.991	0.348	21.044	0.653	0.734	0.965	12611.89	71082	447436.09	2476
SRX8722315	Plasma	NA	NA	Plasma	SRP271639	SRS6997522	0.973	0.688	1.865	0.740	0.376	0.706	1794.29	27057	84617.34	178
SRX8722332	Plasma	NA	NA	Plasma	SRP271639	SRS6997539	0.971	0.705	1.913	0.762	0.635	0.734	1636.2	29040	43509.68	226
SRX8722344	Plasma	NA	NA	Plasma	SRP271639	SRS6997551	0.972	0.673	5.423	0.704	0.778	0.875	1544.58	30687	70320.99	443
SRX8722382	Plasma	NA	NA	Plasma	SRP271639	SRS6997589	0.977	0.678	2.622	0.761	0.713	0.795	1529.3	30231	35089.12	307
SRX8722422	Plasma	NA	NA	Plasma	SRP271639	SRS6997629	0.973	0.639	5.363	0.684	0.829	0.882	1362.29	31451	21934.95	537
SRX8770077	iPSC	NA	NA	day77, from 585B1 hiPSC BTAG reporter line	SRP272481	SRS7041082	0.986	0.170	9.868	0.652	0.000	0.934	104325.29	189	533817.58	372
SRX8772627	Colorectal Adenocarcinoma	Colorectal Adenocarcinoma	NA	Colorectal Adenocarcinoma cell sw620	SRP272595	SRS7043089	0.993	0.576	10.864	0.876	0.171	1.000	11582.29	66595	710040.88	1573
SRX8772628	Colorectal Adenocarcinoma	Colorectal Adenocarcinoma	NA	Colorectal Adenocarcinoma cell sw620	SRP272595	SRS7043090	0.996	0.531	9.958	0.849	0.434	1.000	15466.46	56595	585356.47	2329
SRX8772629	Colorectal Adenocarcinoma	Colorectal Adenocarcinoma	NA	Colorectal Adenocarcinoma cell sw480	SRP272595	SRS7043091	0.995	0.475	4.093	0.805	0.617	1.000	28344.13	4659	981313.47	1233
SRX8772630	Colorectal Adenocarcinoma	Colorectal Adenocarcinoma	NA	Colorectal Adenocarcinoma cell sw480	SRP272595	SRS7043092	0.996	0.639	10.631	0.830	0.514	1.000	12479.42	70501	743243.15	1634
SRX8776043	Somatic	NA	Human somatic cells	Ovarian	SRP272635	SRS7046606	0.982	0.754	4.130	0.642	0.104	0.849	1576.58	37101	55945.71	780
SRX8776044	Somatic	NA	Human somatic cells	Ovarian	SRP272635	SRS7046607	0.985	0.749	4.457	0.641	0.133	0.879	1499.14	39568	41544.42	1031
SRX8834184	Blood	NA	blood	NA	SRP273813	SRS7098264	0.986	0.684	4.331	0.514	0.244	0.789	1101.37	35543	58356.12	147
SRX8834186	Adjacent Normal Tissue	NA	Adjacent normal tissue	NA	SRP273813	SRS7098266	0.997	0.759	3.714	0.824	0.662	1.000	1290.2	18934	123774.64	253
SRX8834187	Adjacent Normal Tissue	NA	Adjacent normal tissue	NA	SRP273813	SRS7098267	0.997	0.735	3.609	0.814	0.710	1.000	1069.89	15908	75656.58	193
SRX8834188	Adjacent Normal Tissue	NA	Adjacent normal tissue	NA	SRP273813	SRS7098268	0.997	0.776	3.614	0.843	0.690	1.000	1100.36	17468	100321.75	196
SRX8834189	Adjacent Normal Tissue	NA	Adjacent normal tissue	NA	SRP273813	SRS7098269	0.997	0.748	4.587	0.875	0.575	1.000	1402.01	22664	48114.24	462
SRX8834190	Adjacent Normal Tissue	NA	Adjacent normal tissue	NA	SRP273813	SRS7098270	0.997	0.766	3.593	0.836	0.683	1.000	1168.02	17168	112844.47	231
SRX8834191	Lung	NA	Lung	NA	SRP273813	SRS7098271	0.997	0.748	3.640	0.825	0.693	1.000	1165.96	16816	195649.01	357
SRX8834192	Lung	NA	Lung	NA	SRP273813	SRS7098272	0.997	0.505	3.646	0.774	0.699	1.000	6979.89	16370	954081.06	861
SRX8834193	Lung	NA	Lung	NA	SRP273813	SRS7098273	0.996	0.762	3.672	0.839	0.671	1.000	1229.94	16602	131509.0	319
SRX8834194	Lung	NA	Lung	NA	SRP273813	SRS7098274	0.997	0.590	4.504	0.861	0.557	1.000	9771.78	15945	1249917.14	932
SRX8834195	Lung	NA	Lung	NA	SRP273813	SRS7098275	0.997	0.705	3.703	0.830	0.680	1.000	1371.65	16906	208116.08	112
SRX8834196	Blood	NA	blood	NA	SRP273813	SRS7098276	0.987	0.695	4.228	0.620	0.087	1.000	865.73	13479	942173.07	15
SRX8834199	Blood	NA	blood	NA	SRP273813	SRS7098279	0.987	0.715	2.871	0.647	0.108	0.735	1163.04	29648	91945.92	78
SRX8834200	Blood	NA	blood	NA	SRP273813	SRS7098280	0.983	0.545	6.138	0.458	0.354	1.000	2673.45	34193	1245948.5	719
SRX8834201	Blood	NA	blood	NA	SRP273813	SRS7098281	0.989	0.558	6.011	0.516	0.240	1.000	2373.34	30472	1569518.16	567
SRX8834202	Blood	NA	blood	NA	SRP273813	SRS7098282	0.989	0.603	2.419	0.336	0.470	0.737	2769.77	48236	853644.73	717
SRX8834203	Blood	NA	blood	NA	SRP273813	SRS7098283	0.986	0.597	7.338	0.563	0.378	1.000	2934.44	44540	782859.75	1022
SRX890304	modified B cell (lymphoblastoid)	modified B cell (lymphoblastoid)	NA	lymphoblastoid	SRP055494	SRS857117	0.975	0.567	63.313	0.783	0.076	0.973	7735.48	51446	1683614.99	820
SRX8910152	HEK 293 transfected with reporter construct	NA	NA	non-treated HEK 293	SRP266653	SRS7167319	0.992	0.639	18.518	0.774	0.701	0.961	5851.42	93929	219506.99	2789
SRX8910153	293	NA	NA	12d-TNFa treated HEK 293 cells	SRP266653	SRS7167320	0.957	0.538	12.914	0.422	0.659	0.958	8034.22	65443	230290.22	2545
SRX8910154	RELA-KO for HEK 293 transfected with reporter construct	NA	NA	non-treated HEK 293 with RELA KO	SRP266653	SRS7167321	0.932	0.501	10.492	0.351	0.712	0.954	9063.01	56680	355225.11	1687
SRX8910155	293	NA	NA	12d-TNFa treated HEK 293 cells with RELA KO	SRP266653	SRS7167322	0.965	0.545	10.091	0.429	0.681	0.954	8656.05	62000	345160.69	1729
SRX8910156	TET2 KO for HEK 293 transfected with reporter construct	NA	NA	non-treated HEK 293 with TET2 KO	SRP266653	SRS7167323	0.995	0.660	26.902	0.784	0.688	0.964	5322.02	107806	244423.21	2656
SRX8910157	293	NA	NA	12d-TNFa treated HEK 293 cells with TET2 KO	SRP266653	SRS7167324	0.992	0.643	28.770	0.744	0.644	0.965	5221.76	108455	240454.13	2680
SRX8983580	Brain	NA	brain	brain	SRP278376	SRS7237930	0.978	0.640	10.358	0.611	0.645	0.907	1638.12	59583	227954.97	1387
SRX8983602	Brain	NA	brain	brain	SRP278376	SRS7237952	0.977	0.690	7.207	0.610	0.593	0.877	1688.77	48614	188556.1	1031
SRX8997961	Induced Pluripotent Stem Cell	Human induced pluripotent stem cell	NA	induced pluripotent stem cell	SRP278588	SRS7250828	0.971	0.784	37.528	0.806	0.512	0.964	1132.07	39144	7227.67	4330
SRX8997962	Induced Pluripotent Stem Cell Derived	Human induced pluripotent stem cell derived	NA	induced pluripotent stem cell	SRP278588	SRS7250829	0.977	0.801	38.207	0.810	0.498	0.963	1165.68	42065	26351.32	3935
SRX8997963	Induced Pluripotent Stem Cell Derived	Human induced pluripotent stem cell derived	NA	induced pluripotent stem cell	SRP278588	SRS7250830	0.983	0.799	37.366	0.796	0.470	0.964	1446.7	48829	44470.74	2953
SRX901023	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.979	0.726	9.470	0.626	0.874	0.946	1227.13	30983	19114.84	1384
SRX901034	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.969	0.234	5.029	0.560	0.450	0.887	0.0	0	0.0	0
SRX901035	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.975	0.189	9.381	0.604	0.467	0.925	180852.0	1	2279868.4	10
SRX901036	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.969	0.113	11.068	0.741	0.223	0.933	132555.58	112	384823.05	812
SRX901037	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.987	0.086	6.992	0.799	0.594	0.918	0.0	0	679070.49	255
SRX901038	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.983	0.116	9.342	0.755	0.732	0.929	102937.46	424	304444.97	1152
SRX901039	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.971	0.102	6.818	0.721	0.729	0.917	0.0	0	669665.32	363
SRX901040	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.982	0.107	7.750	0.683	0.694	0.918	246680.0	1	585696.85	521
SRX901041	Gonad	NA	gonad	NA	SRP057098	SRS829092	0.983	0.080	7.204	0.731	0.722	0.917	278273.31	13	506500.32	671
SRX9127598	Colorectal	NA	NA	colorectal cancer cell line	SRP282493	SRS7369974	0.992	0.603	19.728	0.759	0.788	0.963	8094.97	78814	313777.1	2388
SRX9127599	Colorectal	NA	NA	colorectal cancer cell line	SRP282493	SRS7369973	0.992	0.596	18.367	0.755	0.826	0.962	8283.19	77936	311390.33	2420
SRX9127600	Colorectal	NA	NA	colorectal cancer cell line	SRP282493	SRS7369975	0.993	0.238	23.261	0.772	0.834	0.965	10150.9	58822	171575.73	3180
SRX9127601	Colorectal	NA	NA	colorectal cancer cell line	SRP282493	SRS7369976	0.992	0.281	18.459	0.762	0.843	0.962	9162.5	62418	173453.83	3121
SRX9235358	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468708	0.954	0.700	10.228	0.688	0.434	1.000	1102.62	30405	80214.68	47
SRX9235359	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468709	0.957	0.745	16.801	0.656	0.562	1.000	1253.03	42703	397276.08	1190
SRX9235360	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468710	0.960	0.712	10.312	0.698	0.539	1.000	1122.0	31966	61194.39	72
SRX9235361	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468711	0.939	0.704	7.763	0.549	0.507	1.000	1215.96	27346	162126.25	4
SRX9235362	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468712	0.954	0.728	10.271	0.672	0.698	1.000	1849.6	37098	664744.03	961
SRX9235363	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468713	0.968	0.675	11.766	0.734	0.569	1.000	2534.03	61441	630884.19	1289
SRX9235364	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468714	0.930	0.649	8.641	0.515	0.415	1.000	1373.73	26661	1333734.36	381
SRX9235365	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468715	0.964	0.668	10.765	0.573	0.412	1.000	1117.0	27542	105100.15	34
SRX9235366	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468716	0.949	0.725	11.282	0.678	0.398	1.000	1024.61	29907	50731.39	70
SRX9235367	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468717	0.959	0.642	10.947	0.738	0.572	1.000	1208.88	35020	51813.11	133
SRX9235368	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468718	0.967	0.666	11.814	0.614	0.451	1.000	1135.2	28746	102820.74	31
SRX9235369	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468719	0.948	0.731	8.075	0.505	0.346	1.000	1214.45	26386	1115947.79	518
SRX9235370	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468720	0.933	0.606	11.223	0.582	0.275	1.000	1230.09	28952	128574.39	41
SRX9235371	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468721	0.956	0.651	10.981	0.719	0.521	1.000	1212.46	31018	746778.74	810
SRX9235372	Tumor	NA	Tumour	Prostate tumour tissue	SRP286180	SRS7468722	0.966	0.763	10.887	0.761	0.611	1.000	1060.87	38209	41336.81	114
SRX9235373	Adjacent Normal	NA	Adjacent normal	Normal prostate tissue adjacent to tumour	SRP286180	SRS7468723	0.927	0.573	9.614	0.478	0.111	1.000	1350.7	25129	1034346.92	24
SRX9235374	Adjacent Normal	NA	Adjacent normal	Normal prostate tissue adjacent to tumour	SRP286180	SRS7468724	0.955	0.722	15.474	0.638	0.557	1.000	1154.45	39592	24490.86	455
SRX9235375	Adjacent Normal	NA	Adjacent normal	Normal prostate tissue adjacent to tumour	SRP286180	SRS7468725	0.932	0.624	7.357	0.559	0.080	1.000	1349.14	22441	631447.27	11
SRX9235376	Adjacent Normal	NA	Adjacent normal	Normal prostate tissue adjacent to tumour	SRP286180	SRS7468726	0.931	0.612	7.867	0.579	0.081	1.000	1350.07	23875	559592.38	13
SRX9239499	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472563	0.995	0.665	16.816	0.708	0.668	0.956	841.38	69805	9183.29	3574
SRX9239500	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472564	0.994	0.633	17.763	0.705	0.741	0.958	1120.46	71002	11310.62	2787
SRX9239501	Cervical Cancer	NA	Cervical cancer tissue	NA	SRP286271	SRS7472565	0.994	0.490	19.017	0.761	0.694	0.959	10902.19	76285	331046.73	3387
SRX9239502	Cervical Cancer	NA	Cervical cancer tissue	NA	SRP286271	SRS7472566	0.994	0.576	19.256	0.765	0.678	0.961	6119.82	86758	376710.7	2414
SRX9239503	Cervical Cancer Adjacent	NA	Cervical cancer adjacent tissue	NA	SRP286271	SRS7472567	0.990	0.596	15.062	0.785	0.525	0.959	1187.7	35214	695309.48	1402
SRX9239504	Cervical Cancer Adjacent	NA	Cervical cancer adjacent tissue	NA	SRP286271	SRS7472568	0.993	0.657	19.734	0.805	0.656	0.960	1083.71	49182	10596.79	2861
SRX9239505	Cervical Cancer Adjacent	NA	Cervical cancer adjacent tissue	NA	SRP286271	SRS7472569	0.993	0.682	21.710	0.798	0.761	0.960	1024.33	70926	12131.62	3151
SRX9239506	Cervical Cancer Adjacent	NA	Cervical cancer adjacent tissue	NA	SRP286271	SRS7472570	0.993	0.640	21.945	0.792	0.747	0.960	1087.92	44489	10317.99	2585
SRX9239511	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472575	0.994	0.671	16.348	0.695	0.772	0.959	1057.0	51735	10367.25	3362
SRX9239522	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472586	0.994	0.672	17.916	0.725	0.790	0.960	1045.75	51700	11461.15	3014
SRX9239525	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472589	0.995	0.671	17.115	0.670	0.715	0.958	1059.3	52685	11101.53	3121
SRX9239526	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472590	0.995	0.672	14.673	0.697	0.725	0.956	968.02	56094	9742.46	3610
SRX9239527	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472591	0.995	0.618	17.111	0.731	0.783	0.957	1110.11	85861	11727.72	3010
SRX9239528	Cervical	NA	Cervical cells	NA	SRP286271	SRS7472592	0.995	0.649	13.814	0.538	0.738	0.956	1116.51	54382	10538.64	3081
SRX9239529	Cervical Cancer	NA	Cervical cancer tissue	NA	SRP286271	SRS7472593	0.991	0.630	17.484	0.770	0.509	0.960	1117.82	48114	11317.34	2397
SRX9239530	Cervical Cancer	NA	Cervical cancer tissue	NA	SRP286271	SRS7472594	0.993	0.662	17.285	0.803	0.491	0.960	1080.25	42580	9974.31	2278
SRX9245399	HeLa	NA	NA	Hela	SRP286409	SRS7478085	0.996	0.530	11.849	0.870	0.748	0.956	8163.1	114908	279443.27	4012
SRX9245400	HeLa	NA	NA	Hela	SRP286409	SRS7478086	0.996	0.557	10.355	0.870	0.725	0.954	10814.45	80798	404135.39	2729
SRX9245401	HeLa	NA	NA	Hela	SRP286409	SRS7478087	0.995	0.559	4.449	0.858	0.758	0.920	15191.39	54448	514137.98	2088
SRX9269812	iPSC	NA	NA	Human pluripotent stem cells	SRP286872	SRS7498688	0.989	0.383	11.765	0.860	0.778	0.957	4382.59	54390	114261.61	4833
SRX9269813	ESC	NA	NA	Human embryonic stem cells	SRP286872	SRS7498689	0.991	0.826	13.099	0.850	0.777	0.957	1060.16	41948	15370.25	4231
SRX9269814	iPSC	NA	NA	Human pluripotent stem cells	SRP286872	SRS7498690	0.988	0.800	11.004	0.860	0.795	0.955	1125.77	36853	9541.59	3975
SRX9269815	iPSC	NA	NA	Human pluripotent stem cells	SRP286872	SRS7498691	0.990	0.817	11.916	0.868	0.775	0.956	1105.13	40323	16132.71	4050
SRX9269816	iPSC	NA	NA	Human pluripotent stem cells	SRP286872	SRS7498692	0.991	0.824	12.561	0.872	0.753	0.955	1072.03	42559	18526.48	4009
SRX9269817	iPSC	NA	NA	Human pluripotent stem cells	SRP286872	SRS7498693	0.989	0.823	10.376	0.862	0.719	0.950	1212.15	36716	11056.0	3968
SRX9269818	Blast	NA	NA	Human secondary fibroblasts	SRP286872	SRS7498694	0.995	0.662	9.891	0.865	0.777	0.953	5040.28	64404	442946.43	2235
SRX9274348	Plasma	NA	Plasma	NA	SRP193431	SRS9462399	0.980	0.492	3.292	0.846	0.865	0.906	53420.53	3365	1308573.79	1238
SRX9444981	Cultured Human Fibroblasts	Cultured human fibroblasts	NA	Cultured human fibroblasts	SRP291325	SRS7658904	0.996	0.741	16.797	0.854	0.727	1.000	1118.61	67826	14793.61	2171
SRX9444982	Cultured Human Fibroblasts	Cultured human fibroblasts	NA	Cultured human fibroblasts	SRP291325	SRS7658903	0.995	0.688	12.715	0.819	0.898	1.000	2355.74	57040	575221.38	1724
SRX9444983	Reprogramming Intermediate	Human reprogramming intermediate cells	NA	Human reprogramming intermediate cells	SRP291325	SRS7658905	0.996	0.739	15.143	0.835	0.729	1.000	1186.28	64068	15587.31	2286
