accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX11208270	Kidney	NA	kidney	NA	SRP321876	SRS9262606	0.980	0.749	15.175	0.860	0.705	0.961	1111.04	45868	8321.33	2533
SRX11208271	Kidney	NA	kidney	NA	SRP321876	SRS9262607	0.981	0.751	16.166	0.860	0.697	0.963	1107.6	48938	8433.06	2714
SRX11208272	Kidney	NA	kidney	NA	SRP321876	SRS9262608	0.979	0.751	13.880	0.861	0.703	0.959	1134.19	47940	9356.52	2386
SRX11208273	Kidney	NA	kidney	NA	SRP321876	SRS9262609	0.980	0.737	11.898	0.834	0.636	0.950	1400.48	44324	24280.22	1829
SRX11208274	Kidney	NA	kidney	NA	SRP321876	SRS9262610	0.979	0.754	14.905	0.862	0.691	0.960	1121.06	48565	8650.07	2738
SRX11208275	Kidney	NA	kidney	NA	SRP321876	SRS9262611	0.980	0.712	11.713	0.836	0.717	0.949	1368.17	42104	21422.96	1603
SRX11208276	Kidney	NA	kidney	NA	SRP321876	SRS9262612	0.980	0.710	10.754	0.839	0.705	0.947	1385.83	41706	21328.93	1664
SRX11208278	Kidney	NA	kidney	NA	SRP321876	SRS9262614	0.980	0.708	11.718	0.838	0.701	0.948	1374.28	43155	21456.55	1632
SRX11208279	Kidney	NA	kidney	NA	SRP321876	SRS9262615	0.980	0.709	13.385	0.837	0.716	0.950	1361.74	43540	14229.6	2582
SRX11208280	Kidney	NA	kidney	NA	SRP321876	SRS9262616	0.979	0.709	11.205	0.844	0.715	0.948	1390.81	41119	19992.5	1835
SRX11208281	Kidney	NA	kidney	NA	SRP321876	SRS9262617	0.977	0.665	12.017	0.791	0.646	0.930	2055.24	29153	17441.87	963
SRX11208282	Kidney	NA	kidney	NA	SRP321876	SRS9262618	0.978	0.664	11.417	0.784	0.631	0.931	2067.25	29015	19709.46	756
SRX11208283	Kidney	NA	kidney	NA	SRP321876	SRS9262619	0.978	0.670	11.570	0.785	0.633	0.930	2053.95	29246	18401.67	858
SRX11208284	Kidney	NA	kidney	NA	SRP321876	SRS9262620	0.979	0.739	11.532	0.840	0.633	0.949	1392.6	44248	22655.54	2140
SRX11208285	Kidney	NA	kidney	NA	SRP321876	SRS9262621	0.978	0.669	11.677	0.779	0.606	0.932	2085.33	28537	17645.28	957
SRX11208286	Kidney	NA	kidney	NA	SRP321876	SRS9262622	0.978	0.666	11.400	0.789	0.630	0.930	2083.41	28144	18685.86	859
SRX11208287	Kidney	NA	kidney	NA	SRP321876	SRS9262623	0.978	0.667	10.724	0.787	0.652	0.928	2076.34	28235	18910.69	798
SRX11208288	Kidney	NA	kidney	NA	SRP321876	SRS9262624	0.979	0.734	10.872	0.838	0.662	0.948	1374.8	42097	21829.76	2051
SRX11208289	Kidney	NA	kidney	NA	SRP321876	SRS9262625	0.979	0.735	12.590	0.836	0.610	0.951	1395.46	42476	22991.56	1916
SRX11208290	Kidney	NA	kidney	NA	SRP321876	SRS9262626	0.980	0.719	11.173	0.848	0.691	0.948	1360.63	42775	22325.78	1732
SRX11208291	Kidney	NA	kidney	NA	SRP321876	SRS9262627	0.980	0.729	15.999	0.842	0.729	0.954	1418.26	44483	14356.45	3057
SRX11208292	Kidney	NA	kidney	NA	SRP321876	SRS9262628	0.979	0.724	11.853	0.847	0.746	0.948	1379.23	42018	22866.93	1827
SRX11208293	Kidney	NA	kidney	NA	SRP321876	SRS9262629	0.979	0.724	11.661	0.844	0.729	0.949	1361.28	40742	22847.28	1661
SRX11217052	ESC	NA	NA	Embryonic stem cells	SRP325428	SRS9271228	0.988	0.041	4.901	0.787	0.582	1.000	56838.73	84	23347797.0	6
SRX11217053	ESC	NA	NA	Embryonic stem cells	SRP325428	SRS9271229	0.981	0.553	4.007	0.681	0.159	1.000	2077.96	16147	2037697.32	133
SRX11217054	ESC	NA	NA	Embryonic stem cells	SRP325428	SRS9271230	0.979	0.069	3.596	0.742	0.138	1.000	21168.11	27	0.0	0
SRX11217055	ESC	NA	NA	Embryonic stem cells	SRP325428	SRS9271231	0.961	0.087	3.247	0.709	0.092	1.000	4715.0	2	173519283.33	3
SRX1126148	J1 WT mouse ES	J1 WT mouse ES cell	NA	ES cell in 2i+vitC	SRP061876	SRS1018051	0.982	0.052	18.997	0.824	0.476	0.938	817459.0	2	3617010.15	40
SRX11359340	Heart	NA	Heart	NA	SRP327113	SRS9405779	0.988	0.701	19.396	0.821	0.755	0.958	1047.4	43690	9543.65	2053
SRX11359341	Heart	NA	Heart	NA	SRP327113	SRS9405780	0.987	0.695	19.130	0.787	0.747	0.958	1066.14	42774	9708.66	1941
SRX11359342	Heart	NA	Heart	NA	SRP327113	SRS9405781	0.988	0.698	19.014	0.815	0.753	0.959	1064.85	42718	9769.99	2017
SRX11359343	Heart	NA	Heart	NA	SRP327113	SRS9405782	0.988	0.697	19.498	0.818	0.749	0.958	1069.83	43358	9898.09	2037
SRX11516576	ESC	ES cells	NA	R1	SRP329327	SRS9554391	0.995	0.535	3.841	0.699	0.863	0.901	5834.45	24996	369476.05	1146
SRX11516577	ESC	ES cells	NA	R1	SRP329327	SRS9554394	0.994	0.584	2.845	0.691	0.878	0.861	5422.13	21949	693360.79	784
SRX11516578	ESC	ES cells	NA	R1	SRP329327	SRS9554392	0.996	0.644	3.607	0.722	0.869	0.892	2779.54	29662	248545.48	1386
SRX11516579	ESC	ES cells	NA	R1	SRP329327	SRS9554393	0.995	0.654	3.539	0.690	0.850	0.890	2775.16	29109	291657.49	1447
SRX11516580	ESC	ES cells	NA	R1	SRP329327	SRS9554395	0.996	0.178	3.088	0.670	0.869	0.872	1354762.0	1	0.0	0
SRX11516581	ESC	ES cells	NA	R1	SRP329327	SRS9554396	0.991	0.541	3.219	0.710	0.865	0.880	6365.29	21020	549535.22	868
SRX11516582	ESC	ES cells	NA	R1	SRP329327	SRS9554397	0.995	0.571	3.108	0.673	0.865	0.875	6042.35	22574	605836.02	924
SRX11516583	ESC	ES cells	NA	R1	SRP329327	SRS9554401	0.996	0.650	3.694	0.727	0.857	0.896	2644.4	29020	224881.63	1446
SRX11516584	ESC	ES cells	NA	R1	SRP329327	SRS9554398	0.995	0.652	3.648	0.731	0.853	0.894	2707.76	28746	325048.4	1328
SRX11516585	ESC	ES cells	NA	R1	SRP329327	SRS9554399	0.996	0.229	3.141	0.698	0.846	0.875	849408.5	2	0.0	0
SRX11516586	ESC	ES cells	NA	R1	SRP329327	SRS9554400	0.995	0.538	3.054	0.668	0.869	0.871	6452.91	21204	619637.47	821
SRX11516587	ESC	ES cells	NA	R1	SRP329327	SRS9554402	0.994	0.565	3.297	0.700	0.848	0.883	6288.49	22967	635770.21	894
SRX11516588	ESC	ES cells	NA	R1	SRP329327	SRS9554403	0.995	0.637	3.208	0.708	0.863	0.876	3065.88	26604	298673.43	1251
SRX11516589	ESC	ES cells	NA	R1	SRP329327	SRS9554405	0.995	0.656	3.830	0.698	0.858	0.899	2620.15	28359	312183.65	1380
SRX11516590	ESC	ES cells	NA	R1	SRP329327	SRS9554404	0.996	0.202	3.501	0.685	0.855	0.890	972553.8	5	0.0	0
SRX11531297	ESC	mESC	NA	J1 mESC	SRP285138	SRS9568545	0.984	0.014	18.289	0.831	0.697	0.952	1247407.0	3	8596909.56	18
SRX11531298	ESC	mESC	NA	J1 mESC	SRP285138	SRS9568546	0.987	0.072	26.646	0.830	0.621	0.958	923752.83	6	12956356.2	5
SRX11531299	ESC	mESC	NA	J1 mESC	SRP285138	SRS9568547	0.984	0.016	25.782	0.835	0.752	0.954	822594.18	28	8119152.77	22
SRX11531300	ESC	mESC	NA	J1 mESC	SRP285138	SRS9568548	0.984	0.015	28.899	0.840	0.756	0.955	1010439.3	10	8155286.2	15
SRX11531336	ESC	mESC	NA	V65 mESC	SRP285138	SRS9568584	0.978	0.735	34.915	0.864	0.667	0.964	1328.4	48701	12042.47	4712
SRX1154233	iNKT cells	iNKT cells	NA	wild type iNKT cells biological replicate (BR) 1	SRP062482	SRS1037019	0.998	0.791	6.408	0.793	0.779	0.915	1276.49	37001	10263.79	1520
SRX1154234	iNKT cells	iNKT cells	NA	wild type iNKT cells BR2	SRP062482	SRS1037018	0.998	0.786	5.912	0.797	0.813	0.921	1288.57	36473	13900.64	1012
SRX1154235	iNKT cells	iNKT cells	NA	Te2/3 DKO iNKT BR1	SRP062482	SRS1037017	0.998	0.771	6.931	0.806	0.831	0.931	1353.26	26430	13918.84	814
SRX1154236	iNKT cells	iNKT cells	NA	Te2/3 DKO iNKT BR2	SRP062482	SRS1037016	0.998	0.783	9.563	0.803	0.828	0.943	1216.86	29214	12921.16	683
SRX11545421	Spleen	not applicable	Spleen	NA	SRP329752	SRS9581926	0.999	0.821	7.307	0.826	0.605	0.910	1180.36	42048	11288.49	1346
SRX11545422	Spleen	not applicable	Spleen	NA	SRP329752	SRS9581927	0.998	0.820	6.545	0.828	0.641	0.910	1159.41	46023	17756.27	950
SRX11545423	Spleen	not applicable	Spleen	NA	SRP329752	SRS9581928	0.998	0.817	7.532	0.830	0.629	0.920	1106.54	48733	11102.68	1552
SRX11551203	Hippocampus	NA	Hippocampus	NA	SRP329853	SRS9586756	0.975	0.770	38.927	0.878	0.693	0.970	1245.97	58452	12324.51	4246
SRX11551204	Substantia Nigra	NA	substantia nigra	NA	SRP329853	SRS9586757	0.975	0.763	35.069	0.882	0.690	0.964	1138.82	52180	14160.89	4283
SRX11551206	Striatum	NA	Striatum	NA	SRP329853	SRS9586759	0.976	0.766	46.200	0.884	0.721	0.970	1176.43	53143	14538.32	4594
SRX11551207	Hippocampus	NA	Hippocampus	NA	SRP329853	SRS9586760	0.979	0.746	35.398	0.875	0.703	0.965	1199.65	67309	12552.94	3295
SRX11551208	Substantia Nigra	NA	substantia nigra	NA	SRP329853	SRS9586761	0.973	0.776	50.964	0.883	0.701	0.970	1211.15	55981	15248.46	4631
SRX11551209	Striatum	NA	Striatum	NA	SRP329853	SRS9586762	0.977	0.758	39.166	0.886	0.666	0.968	1136.66	53982	13670.67	4149
SRX11551210	Hippocampus	NA	Hippocampus	NA	SRP329853	SRS9586763	0.979	0.754	46.479	0.879	0.671	0.969	1203.28	64835	13160.1	3400
SRX11551211	Substantia Nigra	NA	substantia nigra	NA	SRP329853	SRS9586764	0.971	0.759	38.941	0.879	0.720	0.964	1193.65	54079	13627.45	4388
SRX11551212	Striatum	NA	Striatum	NA	SRP329853	SRS9586765	0.974	0.772	43.662	0.877	0.612	0.969	1200.96	53491	14569.38	3838
SRX11551213	Hippocampus	NA	Hippocampus	NA	SRP329853	SRS9586766	0.978	0.746	34.745	0.875	0.643	0.964	1130.19	59373	11966.31	3197
SRX11551214	Substantia Nigra	NA	substantia nigra	NA	SRP329853	SRS9586767	0.972	0.757	36.334	0.869	0.681	0.965	1122.78	49757	12878.79	4197
SRX11551215	Striatum	NA	Striatum	NA	SRP329853	SRS9586768	0.974	0.747	32.180	0.867	0.649	0.963	1142.39	50074	12719.77	3717
SRX11551217	Hippocampus	NA	Hippocampus	NA	SRP329853	SRS9586770	0.977	0.750	36.550	0.872	0.670	0.965	1131.78	58107	11250.69	3581
SRX11551218	Substantia Nigra	NA	substantia nigra	NA	SRP329853	SRS9586771	0.975	0.760	39.412	0.872	0.643	0.965	1134.3	49470	13419.61	4138
SRX11551219	Striatum	NA	Striatum	NA	SRP329853	SRS9586772	0.975	0.758	34.835	0.875	0.684	0.965	1210.07	55611	13141.54	3946
SRX11551223	Hippocampus	NA	Hippocampus	NA	SRP329853	SRS9586776	0.977	0.733	32.532	0.867	0.679	0.963	1158.49	62870	11603.61	3417
SRX11551224	Substantia Nigra	NA	substantia nigra	NA	SRP329853	SRS9586777	0.976	0.764	36.619	0.872	0.706	0.965	1128.35	48008	13694.48	3945
SRX11551225	Striatum	NA	Striatum	NA	SRP329853	SRS9586778	0.975	0.755	33.285	0.875	0.666	0.964	1148.14	50642	12813.28	3710
SRX1156648	Tet2 knockout Hematopoietic stem cell	Tet2 knockout Hematopoietic stem cell	NA	Hematopoietic stem cells (HSC)	SRP062557	SRS1038556	0.993	0.789	3.329	0.774	0.451	0.875	1230.25	34176	30344.79	457
SRX1156649	Tet2 knockout Hematopoietic stem cell	Tet2 knockout Hematopoietic stem cell	NA	Hematopoietic stem cells (HSC)	SRP062557	SRS1038555	0.992	0.785	1.941	0.802	0.463	0.764	1428.17	28421	54156.2	314
SRX1156650	Tet2 and Dnmt3a double knockout Hematopoietic stem cell	Tet2 and Dnmt3a double knockout Hematopoietic stem cell	NA	Hematopoietic stem cells (HSC)	SRP062557	SRS1038554	0.993	0.722	2.797	0.791	0.439	0.833	1646.44	38057	71942.13	660
SRX1156651	Tet2 and Dnmt3a double knockout Hematopoietic stem cell	Tet2 and Dnmt3a double knockout Hematopoietic stem cell	NA	Hematopoietic stem cells (HSC)	SRP062557	SRS1038552	0.989	0.722	2.481	0.752	0.464	0.810	1724.99	36101	81504.96	599
SRX1158321	Liver	NA	NA	Adult Liver	SRP062575	SRS1039406	0.995	0.719	29.631	0.789	0.701	0.951	1061.0	55987	9186.22	3377
SRX1158322	Liver	NA	NA	Adult Liver	SRP062575	SRS1039405	0.998	0.708	31.389	0.775	0.683	0.941	1022.97	53415	9185.28	2879
SRX1158323	Liver	NA	NA	Adult Liver	SRP062575	SRS1039404	0.990	0.721	29.780	0.786	0.696	0.946	1060.96	57610	9790.58	3308
SRX1158324	Liver	NA	NA	Adult Liver	SRP062575	SRS1039403	0.994	0.695	31.678	0.777	0.659	0.937	1062.42	53901	8931.07	3650
SRX1158325	Liver	NA	NA	Adult Liver	SRP062575	SRS1039402	0.997	0.703	29.357	0.773	0.636	0.937	1041.06	55687	9269.21	3196
SRX1161693	Sperm	NA	NA	Sperm	SRP062705	SRS1042582	0.998	0.671	36.813	0.742	0.817	0.909	1443.75	66981	47693.06	2575
SRX1161694	Sperm	NA	NA	Sperm	SRP062705	SRS1042583	0.998	0.718	42.097	0.743	0.753	0.934	1680.4	71835	31686.46	4695
SRX1162703	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS1043925	0.918	0.708	12.670	0.745	0.392	0.872	1316.63	26238	20009.47	640
SRX1162704	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS1043926	0.995	0.638	33.262	0.768	0.648	0.923	1093.64	41286	15281.94	2378
SRX11664992	Primordial Germ	Primordial germ cells	NA	Primordial germ cells	SRP227031	SRS9697689	0.972	0.367	2.396	0.576	0.464	0.793	777755.0	2	5345565.9	61
SRX11664993	Primordial Germ	Primordial germ cells	NA	Primordial germ cells	SRP227031	SRS9697690	0.949	0.327	2.834	0.561	0.548	0.811	795055.0	1	5356376.75	59
SRX11664994	Primordial Germ	Primordial germ cells	NA	Primordial germ cells	SRP227031	SRS9697691	0.972	0.360	3.227	0.625	0.488	0.837	813149.33	3	4050067.52	86
SRX11664995	Primordial Germ	Primordial germ cells	NA	Primordial germ cells	SRP227031	SRS9697692	0.968	0.258	3.008	0.432	0.383	0.840	958684.33	3	0.0	0
SRX11704536	Liver	NA	liver	liver tissue	SRP331841	SRS9735463	0.983	0.713	33.992	0.667	0.401	0.948	1048.27	38604	7149.92	2446
SRX11704537	Liver	NA	liver	liver tissue	SRP331841	SRS9735464	0.984	0.698	32.515	0.690	0.329	0.947	1059.1	36524	6773.3	2546
SRX1175767	Retina	WT rod photoreceptors	retina	Rods from WT mouse retina	SRP063015	SRS1050770	0.996	0.797	20.046	0.783	0.777	0.922	1059.55	65261	12742.06	3421
SRX1175768	Retina	WT rod photoreceptors	retina	Rods from WT mouse retina	SRP063015	SRS1050769	0.995	0.803	12.499	0.736	0.827	0.920	1063.8	56790	11048.14	2721
SRX1175769	Retina	rd7 rod photoreceptors	retina	Rods from rd7 mouse retina	SRP063015	SRS1050768	0.994	0.823	13.273	0.816	0.802	0.918	1075.8	53554	9999.61	2915
SRX1175770	Retina	rd7 rod photoreceptors	retina	Rods from rd7 mouse retina	SRP063015	SRS1050767	0.993	0.825	13.689	0.798	0.805	0.920	1069.96	52881	9801.79	2976
SRX1175771	Retina	WT cone photoreceptors	retina	Cones from WT mouse retina	SRP063015	SRS1050766	0.992	0.815	17.582	0.762	0.501	0.923	989.76	60789	11888.44	3680
SRX1175772	Retina	WT cone photoreceptors	retina	Cones from WT mouse retina	SRP063015	SRS1050765	0.992	0.822	14.600	0.721	0.717	0.922	1025.49	56939	11575.62	3921
SRX1177958	LSK	LSK cells	NA	wild type LSK cells biological replicate (BR) 1	SRP063093	SRS1052507	0.995	0.788	2.665	0.785	0.182	0.846	1331.04	33120	47922.25	264
SRX1177959	LSK	LSK cells	NA	wild type LSK cells biological replicate (BR) 2	SRP063093	SRS1052505	0.996	0.784	2.818	0.792	0.233	0.857	1289.91	34062	36509.43	467
SRX1177960	LSK	LSK cells	NA	wild type LSK cells biological replicate (BR) 3	SRP063093	SRS1052506	0.996	0.788	2.672	0.797	0.192	0.849	1322.67	33533	38314.03	464
SRX1177961	LSK	LSK cells	NA	Tet2/Tet3 DKO LSK cells biological replicate (BR) 1	SRP063093	SRS1052504	0.997	0.800	2.998	0.806	0.209	0.874	1309.16	29334	32180.85	331
SRX1177962	LSK	LSK cells	NA	Tet2/Tet3 DKO LSK cells biological replicate (BR) 2	SRP063093	SRS1052503	0.995	0.788	3.677	0.792	0.259	0.895	1242.53	30521	29135.42	342
SRX1177963	LSK	LSK cells	NA	Tet2/Tet3 DKO LSK cells biological replicate (BR) 3	SRP063093	SRS1052502	0.995	0.804	3.176	0.800	0.276	0.881	1257.19	31400	29767.18	417
SRX1179648	Tcf3(E2A) deficient pre-pro-B	Tcf3(E2A) deficient pre-pro-B	NA	multipotent progenitor	SRP063275	SRS1053674	0.995	0.796	10.950	0.764	0.583	0.917	1172.39	26581	11417.27	190
SRX1179649	Rag1 deficient pro-B	Rag1 deficient pro-B	NA	progenitor B	SRP063275	SRS1053673	0.995	0.813	11.889	0.785	0.610	0.920	973.36	54775	15270.96	1619
SRX11967905	ExE (Extraembryonic Ectoderm)	NA	ExE (Extraembryonic Ectoderm)	ExE	SRP312798	SRS9976829	0.983	0.478	24.937	0.853	0.495	0.961	24876.14	14231	549529.91	2124
SRX12031611	Liver	NA	liver	liver	SRP336016	SRS10035701	0.983	0.758	20.331	0.792	0.628	0.965	1185.94	51234	10608.92	2969
SRX12031612	Liver	NA	liver	liver	SRP336016	SRS10035702	0.983	0.764	23.715	0.829	0.448	0.970	1173.1	53105	10848.24	3047
SRX12031613	Liver	NA	liver	liver	SRP336016	SRS10035703	0.982	0.753	21.231	0.809	0.624	0.966	1153.16	52690	9777.01	3337
SRX12031614	Liver	NA	liver	liver	SRP336016	SRS10035704	0.983	0.760	25.616	0.836	0.638	0.971	1102.56	57177	10068.99	3290
SRX12102696	LSK	LSK	NA	LSK cells from bone marrow	SRP336168	SRS10082991	0.997	0.790	12.432	0.859	0.838	0.951	923.07	54261	11238.28	1627
SRX12102697	LSK	LSK	NA	LSK cells from bone marrow	SRP336168	SRS10082992	0.998	0.759	10.864	0.866	0.840	0.944	1008.74	48405	10882.48	1529
SRX12102698	LSK	LSK	NA	LSK cells from bone marrow	SRP336168	SRS10082993	0.997	0.808	9.744	0.856	0.842	0.946	971.09	48695	10630.4	1795
SRX12102699	LSK	LSK	NA	LSK cells from bone marrow	SRP336168	SRS10082994	0.998	0.789	8.568	0.856	0.844	0.946	1007.1	46628	11133.34	1332
SRX12102700	LSK	LSK	NA	LSK cells from bone marrow	SRP336168	SRS10082995	0.997	0.769	13.877	0.867	0.832	0.939	884.64	63826	12641.42	2041
SRX12102701	LSK	LSK	NA	LSK cells from bone marrow	SRP336168	SRS10082996	0.997	0.775	11.444	0.864	0.818	0.937	901.39	57446	11228.1	1746
SRX12120985	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339235	SRS10101187	0.997	0.698	19.654	0.798	0.843	0.949	4728.65	50024	229249.34	2596
SRX12120986	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339235	SRS10101188	0.997	0.699	18.314	0.799	0.850	0.948	4765.26	49495	231630.87	2568
SRX12120987	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339235	SRS10101189	0.997	0.700	19.467	0.801	0.847	0.948	4711.5	50604	231350.0	2584
SRX12120988	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339235	SRS10101190	0.997	0.699	20.822	0.803	0.847	0.949	4694.09	51138	229349.66	2619
SRX12121117	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339235	SRS10102196	0.997	0.674	19.116	0.795	0.843	0.948	6407.25	60904	306315.09	2228
SRX12121118	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339235	SRS10102197	0.997	0.676	18.209	0.798	0.845	0.948	6482.81	60035	306031.98	2231
SRX12121180	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339236	SRS10102259	0.998	0.722	27.785	0.807	0.855	0.960	1600.28	38645	150950.8	3085
SRX12121181	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339236	SRS10102260	0.998	0.719	29.201	0.802	0.852	0.960	1612.03	39366	149568.31	3105
SRX12121182	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339236	SRS10102261	0.998	0.723	34.318	0.803	0.849	0.961	1673.98	43552	150967.94	3171
SRX12121193	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339236	SRS10102272	0.998	0.687	19.829	0.805	0.871	0.957	5996.8	53074	301993.62	2257
SRX12121194	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339236	SRS10102273	0.998	0.687	29.720	0.806	0.862	0.960	5702.15	57775	299586.42	2308
SRX12121195	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339236	SRS10102274	0.998	0.688	33.790	0.806	0.852	0.961	5647.5	58712	297034.66	2342
SRX12121210	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339237	SRS10102289	0.998	0.714	17.851	0.803	0.863	0.956	1756.18	35356	136053.15	3145
SRX12121211	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339237	SRS10102290	0.998	0.717	16.257	0.797	0.866	0.956	1756.67	35189	133266.6	3252
SRX12121212	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339237	SRS10102292	0.998	0.711	20.091	0.798	0.858	0.959	1818.81	35972	136910.69	3194
SRX12121213	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339237	SRS10102291	0.998	0.715	22.902	0.796	0.848	0.960	1919.05	37584	146752.99	3081
SRX12121224	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339237	SRS10102304	0.997	0.667	34.284	0.798	0.849	0.963	6155.29	60724	243039.06	2656
SRX12121225	Neural Progenitor	NA	NA	Neural progenitor cells	SRP339237	SRS10102303	0.998	0.665	29.659	0.800	0.859	0.962	6232.57	59237	242583.4	2649
SRX12150435	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129535	0.960	0.355	5.196	0.623	0.185	0.900	28290.71	30443	183187.82	7086
SRX12150436	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129536	0.959	0.362	2.100	0.293	0.295	0.780	60964.53	4956	357147.5	3269
SRX12150437	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129537	0.965	0.304	5.664	0.627	0.212	0.904	33236.38	28150	199542.59	7540
SRX12150438	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129538	0.963	0.306	2.363	0.341	0.256	0.806	61691.39	6182	352617.88	3768
SRX12150439	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129539	0.986	0.188	4.798	0.557	0.202	0.895	743112.0	1	1024940.4	951
SRX12150440	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129540	0.984	0.080	3.930	0.598	0.168	0.879	0.0	0	5208772.14	29
SRX12150441	Oocyte	NA	NA	Oocyte	SRP336725	SRS10129541	0.984	0.080	4.535	0.620	0.171	0.890	0.0	0	4860914.04	25
SRX12155397	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133738	0.987	0.588	4.785	0.718	0.333	0.921	2104.16	34310	63609.85	1171
SRX12155398	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133739	0.988	0.593	5.414	0.750	0.381	0.929	1960.87	37183	52052.84	1891
SRX12155399	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133742	0.986	0.576	4.096	0.730	0.232	0.904	2725.57	29944	60495.18	1457
SRX12155400	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133740	0.987	0.591	4.214	0.735	0.288	0.911	2335.52	33544	59969.88	982
SRX12155401	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133741	0.988	0.594	6.760	0.762	0.344	0.940	1694.61	41980	38769.22	2084
SRX12155402	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133743	0.988	0.598	5.540	0.772	0.339	0.931	1941.29	37333	53960.19	1853
SRX12155403	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133744	0.988	0.598	7.050	0.768	0.380	0.938	1632.55	42374	41403.57	2147
SRX12155404	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133745	0.988	0.575	8.185	0.708	0.410	0.942	1557.77	43421	37270.91	2003
SRX12155405	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133746	0.988	0.578	7.011	0.759	0.406	0.939	1686.23	41014	48088.16	1518
SRX12155406	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133747	0.988	0.586	8.863	0.736	0.417	0.944	1477.91	43478	35025.17	1990
SRX12155407	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133748	0.988	0.589	7.310	0.743	0.392	0.942	1632.54	42637	38830.91	2058
SRX12155408	Hippocampus	NA	NA	hippocampus	SRP336812	SRS10133749	0.988	0.594	8.176	0.762	0.412	0.940	1550.25	44304	29653.67	2750
SRX12188725	ESC	undifferentiated embryonic stem cells	NA	murine embryonic stem cells	SRP337056	SRS10166606	0.977	0.658	3.632	0.774	0.618	0.892	2049.23	30079	59511.12	818
SRX12188733	ESC	undifferentiated embryonic stem cells	NA	murine embryonic stem cells	SRP337056	SRS10166613	0.980	0.179	17.894	0.812	0.606	0.948	27799.96	569	0.0	0
SRX12188734	ESC	undifferentiated embryonic stem cells	NA	murine embryonic stem cells	SRP337056	SRS10166615	0.982	0.184	11.444	0.808	0.634	0.945	16630.09	7669	82275739.0	1
SRX12204088	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180542	0.975	0.716	3.861	0.853	0.529	0.784	1907.45	28675	34639.16	602
SRX12204090	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180544	0.974	0.716	2.786	0.720	0.465	0.703	2095.94	24017	51591.57	453
SRX12204106	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180559	0.974	0.675	2.940	0.786	0.464	0.713	1967.33	25088	48081.95	368
SRX12204110	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180563	0.975	0.672	3.395	0.796	0.453	0.700	2046.78	25626	46567.13	455
SRX12204111	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180564	0.976	0.670	3.716	0.838	0.483	0.723	1975.89	27527	49288.82	246
SRX12204112	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180565	0.975	0.704	3.886	0.805	0.471	0.781	1974.83	28664	36500.31	659
SRX12204113	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180566	0.976	0.696	3.026	0.844	0.498	0.742	2021.49	27500	40530.93	578
