accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX11706635	Sperm	NA	sperm	NA	SRP331912	SRS9737443	0.980	0.779	26.582	0.784	0.912	0.987	1658.58	84846	22751.3	5008
SRX11706637	Sperm	NA	sperm	NA	SRP331912	SRS9737445	0.981	0.775	25.023	0.791	0.924	0.987	1686.78	88588	26551.98	4553
SRX11706639	Sperm	NA	sperm	NA	SRP331912	SRS9737447	0.982	0.776	28.363	0.791	0.924	0.987	1628.91	84868	22800.99	4585
SRX11706641	Sperm	NA	sperm	NA	SRP331912	SRS9737449	0.981	0.769	26.269	0.779	0.923	0.987	1699.46	88161	25654.27	4727
SRX11706643	Sperm	NA	sperm	NA	SRP331912	SRS9737451	0.973	0.777	28.874	0.798	0.922	0.988	1779.82	87915	27669.69	4698
SRX11706644	Sperm	NA	sperm	NA	SRP331912	SRS9737452	0.978	0.782	24.861	0.793	0.929	0.987	1701.38	92153	27412.05	4541
SRX11706645	Sperm	NA	sperm	NA	SRP331912	SRS9737454	0.981	0.768	28.150	0.783	0.924	0.987	1666.21	82808	21317.5	4780
SRX11706646	Sperm	NA	sperm	NA	SRP331912	SRS9737453	0.977	0.782	23.929	0.782	0.920	0.987	1595.38	86025	21598.76	5011
SRX11706647	Sperm	NA	sperm	NA	SRP331912	SRS9737456	0.975	0.784	25.394	0.786	0.923	0.987	1749.95	87629	26385.47	5067
SRX11706648	Sperm	NA	sperm	NA	SRP331912	SRS9737455	0.982	0.776	31.892	0.789	0.922	0.989	1780.22	90417	27582.88	4647
SRX11706649	Sperm	NA	sperm	NA	SRP331912	SRS9737457	0.982	0.775	26.738	0.791	0.928	0.988	1610.85	89213	21695.46	4793
SRX11706650	Sperm	NA	sperm	NA	SRP331912	SRS9737458	0.981	0.772	28.548	0.781	0.926	0.988	1730.93	92887	25858.59	5101
SRX11706651	Sperm	NA	sperm	NA	SRP331912	SRS9737459	0.978	0.772	22.515	0.768	0.928	0.986	1681.88	82604	23873.22	4685
SRX11706652	Sperm	NA	sperm	NA	SRP331912	SRS9737460	0.976	0.775	28.589	0.779	0.918	0.988	1716.59	94099	25594.09	4994
SRX11706653	Sperm	NA	sperm	NA	SRP331912	SRS9737461	0.972	0.778	24.268	0.784	0.926	0.987	1675.59	89888	24056.43	5189
SRX11706654	Sperm	NA	sperm	NA	SRP331912	SRS9737462	0.975	0.782	28.372	0.795	0.930	0.988	1720.42	88818	25759.27	4941
SRX11706655	Sperm	NA	sperm	NA	SRP331912	SRS9737463	0.972	0.776	31.132	0.774	0.916	0.988	1771.6	89572	26478.41	5083
SRX11706656	Sperm	NA	sperm	NA	SRP331912	SRS9737464	0.974	0.771	23.923	0.767	0.922	0.987	1633.7	84089	20732.28	4849
SRX11706657	Sperm	NA	sperm	NA	SRP331912	SRS9737465	0.973	0.766	20.802	0.766	0.921	0.985	1557.12	88256	22169.32	4936
SRX11706658	Sperm	NA	sperm	NA	SRP331912	SRS9737466	0.977	0.773	30.211	0.772	0.919	0.988	1789.86	86690	27704.39	4620
SRX11706659	Sperm	NA	sperm	NA	SRP331912	SRS9737467	0.980	0.774	31.005	0.781	0.915	0.988	1726.61	80881	23570.43	4556
SRX11706660	Sperm	NA	sperm	NA	SRP331912	SRS9737468	0.971	0.782	27.411	0.784	0.924	0.988	1753.97	84412	26922.83	4764
SRX11706661	Sperm	NA	sperm	NA	SRP331912	SRS9737469	0.981	0.774	31.476	0.758	0.910	0.988	1686.44	89719	24257.4	5030
SRX11706662	Sperm	NA	sperm	NA	SRP331912	SRS9737470	0.977	0.772	30.567	0.777	0.923	0.989	1747.75	91538	27127.45	4938
SRX11706663	Sperm	NA	sperm	NA	SRP331912	SRS9737471	0.978	0.775	30.247	0.740	0.907	0.988	1784.94	90265	26978.94	4962
SRX11706664	Sperm	NA	sperm	NA	SRP331912	SRS9737472	0.982	0.776	31.308	0.770	0.913	0.988	1749.04	86494	26142.47	4883
SRX11706665	Sperm	NA	sperm	NA	SRP331912	SRS9737473	0.975	0.784	28.021	0.768	0.915	0.988	1695.56	87656	24291.97	4872
SRX11706666	Sperm	NA	sperm	NA	SRP331912	SRS9737474	0.981	0.777	29.404	0.716	0.904	0.988	1688.35	78872	19741.39	4577
SRX11706667	Sperm	NA	sperm	NA	SRP331912	SRS9737476	0.981	0.769	25.073	0.796	0.928	0.987	1653.04	87424	21804.06	5327
SRX11706668	Sperm	NA	sperm	NA	SRP331912	SRS9737475	0.966	0.793	26.306	0.770	0.895	0.988	1795.52	87798	28220.28	4730
SRX12263636	Liver	NA	liver	NA	SRP337929	SRS10238737	0.995	0.703	12.409	0.782	0.164	0.977	1250.89	40245	11015.02	2960
SRX12263637	Liver	NA	liver	NA	SRP337929	SRS10238738	0.994	0.723	2.732	0.794	0.701	0.866	1802.69	27521	42214.01	604
SRX12757149	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704518	0.982	0.709	2.787	0.598	0.897	0.854	1661.14	25151	54697.42	359
SRX12757150	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704519	0.981	0.759	2.581	0.597	0.873	0.841	1558.79	26985	50313.3	713
SRX12757151	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704520	0.982	0.757	28.303	0.645	0.727	0.991	1169.99	43894	10292.12	4500
SRX12757152	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704521	0.983	0.737	3.046	0.582	0.916	0.875	1548.32	25898	38444.64	726
SRX12757153	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704523	0.983	0.753	3.078	0.584	0.896	0.873	1495.98	26920	40903.11	692
SRX12757154	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704522	0.983	0.760	11.663	0.525	0.902	0.969	1243.05	33330	14101.62	2074
